,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in,density,pop_2019
1915,2020-03-29,1,0,2020-05-28,19,0,5003,6,20771,5094,6395,1225,1186,21.24256434,19657
1916,2020-03-29,1,0,2020-05-28,3,0,5001,0,18352,4693,7327,619,2082,17.68383354,17486
1917,2020-03-29,1,0,2020-05-28,14,0,5105,0,10320,2645,1196,2903,568,18.955371284,10455
1918,2020-03-29,1,0,2020-05-28,5,0,5099,0,8528,2133,1642,1590,851,13.356142655,8252
1919,2020-03-29,1,0,2020-05-28,14,1,5057,8,22154,5273,6487,2123,2562,29.596390322,21532
1920,2020-03-29,1,0,2020-05-28,71,2,1087,0,19358,4854,3818,3580,2272,29.676718491,18068
1921,2020-03-29,1,0,2020-05-28,37,3,8083,4,25770,7299,9171,1668,856,12.902166001,26183
1922,2020-03-29,1,0,2020-05-28,2,0,8079,0,834,394,240,52,36,0.8780939967,769
1923,2020-03-29,1,0,2020-05-28,4,0,6109,6,53899,17942,16118,2755,2853,24.530013798,54478
1924,2020-03-29,1,0,2020-05-28,21,1,26031,0,25475,8824,6331,3616,1237,35.337490386,25276
1925,2020-03-29,1,0,2020-05-28,22,0,23025,4,50994,13707,13768,8039,5663,12.864516179,50484
1926,2020-03-29,1,0,2020-05-28,41,0,22085,0,24145,6342,5662,2699,1142,27.558702689,23884
1927,2020-03-29,1,0,2020-05-28,69,2,28021,0,9106,1890,1201,1101,1527,18.440123367,8988
1928,2020-03-29,1,0,2020-05-28,32,0,27059,0,38584,8001,7735,11326,4031,93.165624485,40596
1929,2020-03-29,1,0,2020-05-28,39,0,27041,8,36891,10617,16051,2643,4168,59.899141062,38141
1930,2020-03-29,1,0,2020-05-28,69,0,27033,0,11437,3290,4057,1266,1567,17.494488844,11196
1931,2020-03-29,1,0,2020-05-28,115,11,28015,0,10221,2872,729,2964,346,15.831861263,9947
1932,2020-03-29,1,0,2020-05-28,63,0,27111,5,57790,17615,21171,5817,3223,29.792220779,58746
1933,2020-03-29,1,0,2020-05-28,1466,8,20055,8,37097,5555,16959,1307,1511,28.008502744,36467
1934,2020-03-29,2,0,2020-05-28,26,0,18083,30,37763,8735,13737,3845,4827,70.915811337,36594
1935,2020-03-29,1,0,2020-05-28,172,27,18055,5,32431,8315,6130,7887,1924,58.845938331,31922
1936,2020-03-29,1,0,2020-05-28,49,7,22081,0,8723,2085,1792,1367,825,21.696681573,8442
1937,2020-03-29,1,0,2020-05-28,81,2,18151,2,34459,8776,10362,5672,4216,112.03546637,34594
1938,2020-03-29,2,0,2020-05-28,11,0,21217,8,25406,5890,8096,1985,3566,96.741848124,25769
1939,2020-03-29,1,0,2020-05-28,28,0,20189,0,5741,1076,2129,555,489,7.5420100117,5485
1940,2020-03-29,1,0,2020-05-28,1,0,20185,0,4251,1151,1437,621,253,5.2471696792,4156
1941,2020-03-29,3,0,2020-05-28,20,2,20125,7,33463,8712,12350,2026,3850,49.455110534,31829
1942,2020-03-29,4,0,2020-05-28,39,3,21019,50,48486,12601,12618,5511,13950,292.23002666,46718
1943,2020-03-29,1,0,2020-05-28,8,0,21135,0,13565,3211,2168,2317,462,27.493606166,13275
1944,2020-03-30,1,0,2020-05-29,32,1,39075,4,43808,7689,14540,4093,6491,104.03441376,43960
1945,2020-03-30,1,0,2020-05-29,28,1,39015,0,43799,10056,6851,11249,2696,88.633628207,43432
1946,2020-03-30,1,0,2020-05-29,68,2,39141,12,77125,16764,20783,8553,8563,111.24118125,76666
1947,2020-03-30,1,0,2020-05-29,35,1,39135,0,41328,9917,8740,10200,3655,96.368359631,40882
1948,2020-03-30,1,0,2020-05-29,176,7,37161,18,66523,18012,16955,7537,3673,118.54362688,67029
1949,2020-03-30,1,0,2020-05-29,1,0,38065,0,1822,608,523,326,417,2.7117793628,1959
1950,2020-03-30,2,0,2020-05-29,331,3,38035,26,70130,11680,34346,3825,7313,48.35661488,69451
1951,2020-03-30,4,0,2020-05-29,57,1,42119,12,45056,10058,10446,6765,9125,142.18097912,44923
1952,2020-03-30,1,0,2020-05-29,15,0,40085,0,9843,2454,2401,1664,3070,19.950901733,10253
1953,2020-03-30,1,0,2020-05-29,5,2,40033,0,6000,1584,1302,1276,542,8.9562140134,5666
1954,2020-03-30,1,0,2020-05-29,6,0,40009,6,22971,4406,8164,1314,3932,24.242545326,21859
1955,2020-03-30,1,0,2020-05-29,8,0,31003,0,6406,1958,2278,939,516,7.3475479016,6298
1956,2020-03-30,1,0,2020-05-29,17,0,29225,0,37558,7556,5759,8492,2331,66.814815375,39592
1957,2020-03-30,1,0,2020-05-29,4,0,29209,0,31529,12153,5502,6162,2145,68.879713742,31952
1958,2020-03-30,1,0,2020-05-29,36,0,31185,0,13832,3577,6253,871,1947,23.893031935,13679
1959,2020-03-30,1,0,2020-05-29,8,0,29055,0,24387,5953,5119,4005,1425,32.216496676,23920
1960,2020-03-30,5,0,2020-05-29,9,0,29039,0,13862,3982,2899,2074,982,30.242182817,14349
1961,2020-03-30,2,0,2020-05-29,2,0,29179,0,6361,1916,1780,565,1057,7.755320204,6270
1962,2020-03-30,1,0,2020-05-29,17,1,29163,0,18517,4252,5250,2004,1879,27.298538048,18302
1963,2020-03-30,1,0,2020-05-29,5,0,29151,0,13610,3017,3101,3601,1552,22.44552221,13615
1964,2020-03-30,1,0,2020-05-29,9,0,29141,0,20097,6188,4076,2660,1479,34.514395664,20627
1965,2020-03-30,1,0,2020-05-29,2,0,29125,0,8959,2377,994,2543,410,16.503529137,8697
1966,2020-03-30,1,0,2020-05-29,4,0,29121,0,15319,4479,4387,2052,1035,18.867769507,15117
1967,2020-03-30,1,0,2020-05-29,3,0,29117,0,15025,3870,5585,971,1668,28.60590525,15227
1968,2020-03-30,1,0,2020-05-29,30,0,37003,0,37159,9162,7362,8383,3000,144.22752207,37497
1969,2020-03-30,3,0,2020-05-29,50,1,35057,0,15534,4251,2903,2429,906,4.6218283705,15461
1970,2020-03-30,1,0,2020-05-29,26,0,51101,0,16329,3605,2168,5723,2254,62.600480979,17148
1971,2020-03-30,1,0,2020-05-29,99,3,51089,0,51956,15335,11226,9860,5517,132.22665565,50557
1972,2020-03-30,1,0,2020-05-29,15,0,51173,4,31298,8800,9457,3554,2919,66.697624633,30104
1974,2020-03-30,1,0,2020-05-29,45,3,48497,21,63247,13012,14506,12126,6497,77.38222196,69984
1975,2020-03-30,2,0,2020-05-29,3,1,55077,0,15164,4784,3020,3632,1261,34.175105158,15574
1976,2020-03-30,2,0,2020-05-29,16,1,55053,0,20531,5137,6233,2877,1878,20.895524299,20643
1977,2020-03-30,1,0,2020-05-29,38,3,55029,4,27443,10267,10998,1972,1348,57.40694055,27668
1978,2020-03-30,2,0,2020-05-29,9,0,54087,0,14348,4117,2715,2037,498,28.306549378,13688
1979,2020-03-30,1,0,2020-05-29,129,0,54083,0,29152,7914,9984,1687,2291,27.599304137,28695
1980,2020-03-30,1,0,2020-05-29,4,0,46091,0,4759,1287,1821,499,261,5.88816908,4935
1981,2020-03-30,1,0,2020-05-29,31,1,47117,0,31753,7297,7225,6022,2940,91.553849178,34375
1982,2020-03-30,2,0,2020-05-29,29,0,47099,6,42591,9973,10583,5508,1506,71.527887217,44142
1983,2020-03-30,1,0,2020-05-29,12,0,47055,6,29024,7499,7390,4063,2611,48.228005745,29464
1984,2020-03-30,1,0,2020-05-29,12,0,47049,0,17940,5028,4031,1812,589,37.14861942,18523
1985,2020-03-30,1,0,2020-05-29,44,1,45011,0,21788,4999,4602,3254,2282,38.05032877,20866
1986,2020-03-30,1,0,2020-05-29,10,0,48289,0,16966,5181,4324,2079,2422,16.217581225,17404
1987,2020-03-30,1,0,2020-05-29,24,1,48217,5,35098,9352,8305,5735,1922,38.22157088,36649
1988,2020-03-30,1,0,2020-05-29,602,13,48341,3,22016,3264,9470,948,1850,23.274474875,20940
1989,2020-03-30,1,0,2020-05-29,63,0,47181,0,16713,4139,3725,1866,817,22.711881161,16673
1990,2020-03-30,1,0,2020-05-29,23,0,47177,8,40210,9356,12149,3962,3610,95.399882595,41277
1991,2020-03-30,1,0,2020-05-29,147,0,13123,0,29614,9166,6620,4151,1825,73.599328187,31369
1992,2020-03-30,3,0,2020-05-29,179,12,13093,0,14053,3522,2699,2061,1305,34.10329848,13390
1993,2020-03-30,1,0,2020-05-29,28,1,13083,0,16282,4079,3222,4276,1543,92.631502469,16116
1994,2020-03-30,1,0,2020-05-29,48,2,13075,0,17190,3527,3354,3580,1519,75.606139957,17270
1995,2020-03-30,1,0,2020-05-29,39,2,13061,0,3024,937,307,533,238,14.503289288,2834
1996,2020-03-30,1,0,2020-05-29,16,0,13191,0,14061,4475,2331,2790,705,33.332243495,14378
1997,2020-03-30,1,0,2020-05-29,82,2,13167,0,9800,2334,1541,2299,763,31.823101062,9643
1998,2020-03-30,1,0,2020-05-29,36,1,13163,0,15954,3828,3137,1904,1598,29.174765401,15362
1999,2020-03-30,1,0,2020-05-29,19,0,12059,0,19483,4989,2575,3426,945,40.966333101,19617
2000,2020-03-30,1,0,2020-05-29,45,0,13023,0,12779,2860,1910,2344,794,59.632498232,12873
2001,2020-03-30,1,0,2020-05-29,46,0,13019,0,19014,4266,3078,3421,822,42.783499826,19397
2002,2020-03-30,1,0,2020-05-29,88,1,13011,0,18363,4207,1965,5732,2520,82.885148043,19234
2003,2020-03-30,2,0,2020-05-29,156,13,13001,3,18471,4208,5229,1757,2233,36.173410386,18386
2004,2020-03-30,1,0,2020-05-29,11,0,17033,0,19214,4912,6731,1427,1556,42.076580411,18667
2005,2020-03-30,1,0,2020-05-29,11,0,17023,0,15924,4021,4223,2977,973,30.797315124,15441
2006,2020-03-30,1,0,2020-05-29,7,0,17165,0,24430,6376,6622,2776,3189,61.820001107,23491
2007,2020-03-30,2,0,2020-05-29,267,4,17157,0,32829,8130,9523,3424,4615,55.237769219,31782
2008,2020-03-30,2,0,2020-05-29,50,0,17121,9,38305,9723,11581,4871,4102,64.982627613,37205
2009,2020-03-30,1,0,2020-05-29,46,0,16067,0,20448,4407,5754,3278,2281,27.792751447,21039
2010,2020-03-30,1,0,2020-05-29,38,1,13263,0,6423,2045,291,2158,409,15.828711442,6195
2011,2020-03-30,1,0,2020-05-29,16,1,13249,0,5168,1100,451,1465,666,31.49628518,5257
2012,2020-03-30,1,0,2020-05-29,165,2,16053,0,23039,4145,5462,3857,3357,40.858854222,24412
2013,2020-03-30,1,0,2020-05-29,31,2,16039,0,26232,4586,9958,1668,1095,8.9464372041,27511
2014,2020-03-30,1,0,2020-05-29,6,0,16017,4,41855,13317,12921,2990,1752,26.389392882,45739
2015,2020-03-30,2,0,2020-05-29,18,0,13301,0,5410,1586,746,1197,614,18.476713947,5254
2016,2020-03-30,1,0,2020-05-29,4,0,4011,0,9368,1631,3009,240,2129,5.1559562704,9498
2017,2020-03-30,1,0,2020-05-29,664,1,5123,6,26688,5393,6497,2496,2483,39.375552191,24994
2018,2020-03-30,1,0,2020-05-29,3,0,5101,0,7898,2612,1638,1459,298,9.4444614151,7753
2019,2020-03-30,1,0,2020-05-29,157,8,1065,0,14995,3945,2075,3054,564,22.75047109,14651
2020,2020-03-30,1,0,2020-05-29,13,0,1057,12,16657,4604,3015,2995,991,25.971679091,16302
2021,2020-03-30,2,0,2020-05-29,71,1,1007,0,22580,4773,3444,4704,1302,35.976529818,22394
2022,2020-03-30,1,0,2020-05-29,216,6,1119,0,13084,3005,2765,1559,940,13.749325385,12427
2023,2020-03-30,1,0,2020-05-29,13,0,8095,0,4327,1037,1709,264,474,6.199777726,4265
2024,2020-03-30,1,0,2020-05-29,2,0,6003,0,1203,429,173,222,516,1.5291051379,1129
2025,2020-03-30,1,0,2020-05-29,8,0,8007,0,12592,4283,4662,589,288,10.391173342,14029
2026,2020-03-30,1,0,2020-05-29,17,2,26041,9,36395,10991,13224,2018,1465,30.555858501,35784
2027,2020-03-30,2,0,2020-05-29,12,0,26009,0,23133,8100,4810,4442,1584,49.033075604,23324
2028,2020-03-30,1,0,2020-05-29,5,0,26061,5,36333,8122,13780,1270,895,35.362183822,35684
2029,2020-03-30,1,0,2020-05-29,16,1,28003,24,37242,8512,10761,3756,4188,92.372228,36953
2030,2020-03-30,3,0,2020-05-29,112,2,26149,8,60890,14461,17888,7972,5953,121.78295348,60964
2031,2020-03-30,1,0,2020-05-29,54,9,27061,9,45237,13673,16467,3124,1917,16.919592696,45130
2032,2020-03-30,1,0,2020-05-29,69,0,27165,0,10936,2839,3760,1831,719,25.053207396,10897
2033,2020-03-30,1,0,2020-05-29,44,0,27093,0,23105,6003,6022,5178,2326,38.189705925,23222
2034,2020-03-30,1,0,2020-05-29,50,3,19077,0,10664,3168,2692,2527,916,18.09792974,10689
2035,2020-03-30,1,0,2020-05-29,504,2,19047,0,17131,3829,6471,1514,1323,23.551164344,16820
2036,2020-03-30,1,0,2020-05-29,12,1,19009,0,5711,1817,1915,1041,368,12.407403201,5496
2037,2020-03-30,1,0,2020-05-29,9,0,19177,0,7308,2036,1728,1525,899,14.529470133,7044
2038,2020-03-30,1,0,2020-05-29,36,0,19105,0,20468,5304,5627,4067,1344,35.928316003,20681
2039,2020-03-30,1,0,2020-05-29,12,0,19097,0,19409,5316,5597,4004,1182,30.562376885,19439
2040,2020-03-30,1,0,2020-05-29,38,2,21157,4,31177,8929,7482,5321,4059,102.91018444,31100
2041,2020-03-30,1,0,2020-05-29,20,0,21155,6,19335,4112,5736,1862,2660,56.183317457,19273
2042,2020-03-30,1,0,2020-05-29,20,0,20005,4,16466,3518,5592,1754,1458,37.277258299,16073
2043,2020-03-30,1,0,2020-05-29,29,2,20169,18,55334,12413,25440,2553,4461,75.285807566,54224
2044,2020-03-31,3,0,2020-05-30,25,0,38105,0,32916,4852,15234,693,9856,18.092542376,37589
2045,2020-03-31,1,0,2020-05-30,18,1,39127,0,35983,8197,5293,8956,2068,88.578059893,36134
2046,2020-03-31,2,0,2020-05-30,70,4,37117,6,23227,6835,5317,3613,2339,49.164708645,22440
2047,2020-03-31,1,0,2020-05-30,92,2,37157,9,91566,24175,22236,14701,7773,160.89779213,91010
2048,2020-03-31,1,0,2020-05-30,17,0,38053,0,11679,1663,3863,719,3801,5.4432148968,15024
2049,2020-03-31,1,0,2020-05-30,2,0,38037,0,2387,877,936,248,195,1.3705126727,2274
2050,2020-03-31,2,0,2020-05-30,494,5,37193,8,68525,18236,19402,6578,3748,90.667151638,68412
2051,2020-03-31,2,0,2020-05-30,39,2,42009,4,48891,14259,14428,7452,3060,47.306013177,47888
2052,2020-03-31,1,0,2020-05-30,2,0,41063,0,6864,2625,2669,204,184,2.2912384394,7208
2053,2020-03-31,1,0,2020-05-30,32,0,41045,8,30421,6727,8673,1833,5226,3.0918178105,30571
2054,2020-03-31,1,0,2020-05-30,1,0,30065,0,4766,1594,1361,547,514,2.4789219461,4633
2055,2020-03-31,1,0,2020-05-30,1,0,30051,0,2245,724,843,86,141,1.6342849988,2337
2056,2020-03-31,2,0,2020-05-30,12,1,29186,0,17882,4593,4370,3631,1577,35.848721732,17894
2057,2020-03-31,1,0,2020-05-30,10,0,31105,0,3688,1160,1380,250,268,3.8157442794,3632
2058,2020-03-31,1,0,2020-05-30,32,0,28141,0,19476,5209,4225,3442,1770,45.682011867,19383
2059,2020-03-31,1,0,2020-05-30,9,0,29081,0,8615,2484,2867,793,557,11.559592485,8352
2060,2020-03-31,2,0,2020-05-30,58,0,36099,0,34843,8362,8368,6751,4763,105.08188284,34016
2061,2020-03-31,1,0,2020-05-30,5,0,37043,0,10753,4115,1700,2152,759,52.241235419,11231
2062,2020-03-31,1,0,2020-05-30,64,1,37007,0,25531,5848,5591,4084,2455,45.997713289,24446
2063,2020-03-31,1,0,2020-05-30,10,1,51097,0,7052,2107,726,2503,699,22.290055024,7025
2065,2020-03-31,1,0,2020-05-30,10,1,51181,0,6670,1840,1043,2086,1468,23.022091656,6422
2066,2020-03-31,1,0,2020-05-30,219,21,51139,0,23694,6578,5531,4475,749,77.098095864,23902
2067,2020-03-31,1,0,2020-05-30,25,0,51043,0,14331,3666,1640,5104,2479,83.094170867,14619
2068,2020-03-31,1,0,2020-05-30,91,1,51035,0,29767,8816,5902,6869,2986,62.751656738,29791
2069,2020-03-31,1,0,2020-05-30,18,1,51031,0,55158,13887,9578,16188,10422,109.07035122,54885
2070,2020-03-31,2,0,2020-05-30,456,3,51029,0,17048,4020,2648,3546,1386,29.584770513,17148
2071,2020-03-31,1,0,2020-05-30,25,1,51025,0,16435,4495,2708,3724,1491,28.664847282,16231
2072,2020-03-31,1,0,2020-05-30,37,0,55083,0,37465,10126,8094,10595,1849,38.025778939,37930
2073,2020-03-31,1,0,2020-05-30,6,1,55011,0,13243,3806,3078,3769,1264,19.282602889,13031
2074,2020-03-31,1,0,2020-05-30,2,0,55003,0,15779,4029,5881,1434,2571,14.892202742,15562
2076,2020-03-31,1,0,2020-05-30,39,0,54031,0,13812,3692,3989,2077,2000,23.657252066,13776
2077,2020-03-31,2,0,2020-05-30,13,1,47085,0,18281,4794,4556,2372,1990,35.010003502,18582
2078,2020-03-31,2,0,2020-05-30,22,0,45009,0,14842,3897,3264,2072,1453,35.757981075,14066
2079,2020-03-31,1,0,2020-05-30,94,4,13131,4,25048,5593,4581,4611,1447,54.197856078,24633
2080,2020-03-31,1,0,2020-05-30,27,2,13107,8,22502,4782,5407,2553,1908,33.27497148,22646
2081,2020-03-31,1,0,2020-05-30,31,1,12125,0,15300,3196,1874,2016,2700,62.56081663,15237
2082,2020-03-31,1,0,2020-05-30,61,6,13221,0,14654,3441,1763,4527,701,34.753603574,15259
2083,2020-03-31,1,0,2020-05-30,20,1,17053,2,13470,3522,3174,2918,2172,26.690862654,12961
2084,2020-03-31,1,0,2020-05-30,211,3,17141,4,51619,12307,12326,12285,5624,66.753786025,50643
2085,2020-03-31,1,0,2020-05-30,141,0,13295,0,68609,16583,10729,16914,4995,156.27806989,69761
2086,2020-03-31,1,0,2020-05-30,51,2,13251,0,14037,3450,3003,2356,1231,21.626845678,13966
2087,2020-03-31,2,0,2020-05-30,20,1,13241,0,16354,5564,4874,1190,1451,46.298679791,17137
2088,2020-03-31,1,0,2020-05-30,52,1,13259,0,5832,1209,610,878,745,14.432745408,6621
2089,2020-03-31,1,0,2020-05-30,12,1,13307,0,2627,671,340,775,259,12.452439924,2607
2090,2020-03-31,1,0,2020-05-30,1,0,16025,0,886,267,304,190,99,1.029570572,1106
2091,2020-03-31,1,0,2020-05-30,69,5,13319,0,9147,2285,1606,1603,1435,19.932576164,8954
2092,2020-03-31,1,0,2020-05-30,111,13,13315,0,8896,1960,1301,1100,650,22.855356522,8635
2093,2020-03-31,1,0,2020-05-30,3,0,16003,0,3946,1513,962,499,254,3.1508540036,4294
2094,2020-03-31,1,0,2020-05-30,1,0,5127,0,10584,2606,3182,960,695,11.521057496,10281
2095,2020-03-31,1,0,2020-05-30,43,1,5091,0,43760,9791,7867,9891,5823,69.13026714,43257
2096,2020-03-31,1,0,2020-05-30,79,1,8109,0,6338,1917,1649,784,511,2.1536556841,6824
2097,2020-03-31,1,0,2020-05-30,29,0,8065,0,7481,1439,2879,1215,263,21.561657813,8127
2098,2020-03-31,1,0,2020-05-30,56,4,12013,0,14458,3483,2457,2195,751,24.861791115,14105
2099,2020-03-31,1,0,2020-05-30,4,0,6063,0,18724,6935,6024,1034,1233,7.3664475247,18807
2100,2020-03-31,2,0,2020-05-30,117,2,26023,10,43543,10379,11902,6159,3709,85.931712323,43517
2101,2020-03-31,1,0,2020-05-30,34,1,26011,5,15238,4939,3140,2328,1681,40.979861816,14883
2102,2020-03-31,1,0,2020-05-30,51,1,22091,0,10509,2784,984,2457,574,24.808505345,10132
2103,2020-03-31,1,0,2020-05-30,73,0,27017,6,35408,8198,10441,5803,3825,41.647316916,35871
2104,2020-03-31,2,0,2020-05-30,15,2,27015,0,25243,6857,11507,1935,3747,40.922298487,25008
2105,2020-03-31,2,0,2020-05-30,5,1,26135,0,8304,2898,1900,770,349,14.568469737,8241
2106,2020-03-31,2,0,2020-05-30,3,0,27155,0,3357,1101,1210,384,272,5.6789691015,3259
2107,2020-03-31,1,0,2020-05-30,49,0,27083,0,25789,5263,12484,1152,2971,35.657360888,25474
2108,2020-03-31,1,0,2020-05-30,15,0,19041,0,16387,4559,6958,1490,2055,28.235064712,16016
2109,2020-03-31,1,0,2020-05-30,46,1,18077,6,32293,7164,10359,3641,2899,89.585351019,32308
2110,2020-03-31,1,0,2020-05-30,1589,8,18017,5,38248,8878,11932,5123,3678,91.443726156,37689
2111,2020-03-31,1,0,2020-05-30,45,1,20009,4,27067,6712,11569,1544,1338,28.795076766,25779
2112,2020-03-31,1,0,2020-05-30,24,4,21207,2,17731,4680,4528,1360,1727,70.648526683,17923
2113,2020-03-31,1,0,2020-05-30,1,0,21197,0,12349,2502,1842,2219,717,69.051991481,12359
2114,2020-03-31,1,0,2020-05-30,2,0,21127,6,15844,3685,2736,2454,1026,36.85553218,15317
2115,2020-03-31,1,0,2020-05-30,22,0,21103,0,15677,3627,2451,4496,1067,56.326539483,16126
2116,2020-03-31,3,0,2020-05-30,87,5,22029,5,20211,4548,4473,2448,1819,27.632032472,19259
2117,2020-03-31,1,0,2020-05-30,8,0,21091,0,8700,1996,1718,1855,2930,46.474390558,8722
2118,2020-03-31,1,0,2020-05-30,13,0,21203,0,16815,4047,3067,2794,1097,52.74092318,16695
2119,2020-03-31,1,0,2020-05-30,22,0,20099,5,20553,5125,7902,1555,2184,30.396972182,19618
2120,2020-03-31,1,0,2020-05-30,4,0,20019,0,3425,1156,939,544,137,5.0870192967,3250
2121,2020-03-31,1,0,2020-05-30,165,19,21083,8,37259,8947,9901,5639,2400,67.540731704,37266
2122,2020-03-31,2,0,2020-05-30,56,9,21061,0,12063,3138,1245,3360,593,40.114242823,12150
2123,2020-03-31,1,0,2020-05-30,45,1,21009,10,43418,9933,13716,4598,4718,90.751511828,44249
2124,2020-04-01,1,0,2020-05-30,107,1,39117,3,34935,8133,5151,10692,1805,86.986162943,35328
2125,2020-04-01,2,0,2020-05-30,5,0,38013,0,2253,513,707,360,217,1.9165435738,2115
2126,2020-04-01,2,1,2020-05-30,66,7,40055,0,6018,1349,1270,1045,373,8.9350255753,5712
2127,2020-04-01,1,0,2020-05-30,6,0,30009,0,10466,3544,3126,1900,260,5.2375714543,10725
2128,2020-04-01,1,0,2020-05-30,31,0,31039,0,9039,2467,3465,1056,847,15.505024462,8846
2129,2020-04-01,1,0,2020-05-30,5,0,29025,0,9046,2392,1513,2262,464,21.154235866,9020
2130,2020-04-01,1,0,2020-05-30,32,0,29023,14,42826,10394,15486,1553,4981,61.148432096,42478
2131,2020-04-01,1,0,2020-05-30,6,0,29063,0,12564,2717,1790,2445,2219,29.777552496,12547
2132,2020-04-01,1,0,2020-05-30,2,0,29073,0,14769,4445,4240,2249,1955,28.334995611,14706
2133,2020-04-01,1,0,2020-05-30,2,1,35003,0,3547,1793,915,86,40,0.5093739202,3527
2134,2020-04-01,1,0,2020-05-30,15,0,35017,6,28382,9026,9916,443,710,6.8156016916,26998
2135,2020-04-01,1,0,2020-05-30,211,2,35035,10,65130,14360,21541,2444,2169,10.206331194,67490
2136,2020-04-01,1,0,2020-05-30,154,2,51183,0,11595,2584,950,1557,2354,22.762978693,11159
2137,2020-04-01,1,0,2020-05-30,29,1,48499,0,43315,14771,9049,6456,3434,70.576539615,45539
2138,2020-04-01,1,0,2020-05-30,109,1,51015,12,74390,19681,17405,16550,10921,78.13057894,75558
2139,2020-04-01,1,0,2020-05-30,3,0,55078,0,4506,816,1138,243,1294,12.739971429,4556
2140,2020-04-01,1,0,2020-05-30,26,0,55023,0,16313,4623,5007,2330,2556,28.267875038,16131
2141,2020-04-01,1,0,2020-05-30,9,1,54001,0,16790,4433,2887,3296,624,48.205754071,16441
2142,2020-04-01,1,0,2020-05-30,7,0,47027,0,7684,2417,1664,1050,413,32.193754529,7615
2143,2020-04-01,3,0,2020-05-30,8,0,47057,0,22942,6025,2648,5988,1413,83.111614359,23320
2144,2020-04-01,1,0,2020-05-30,56,1,47097,0,26497,5499,5961,2933,1970,54.31098689,25633
2145,2020-04-01,1,0,2020-05-30,58,0,47081,0,24502,5677,3370,5608,977,41.108051519,25178
2146,2020-04-01,1,0,2020-05-30,34,3,45005,0,9402,2374,1640,1121,1363,21.289388396,8688
2147,2020-04-01,1,0,2020-05-30,9,0,48297,0,12043,3164,2758,1348,3032,11.740946169,12207
2148,2020-04-01,1,0,2020-05-30,18,0,48265,12,50761,17362,17137,2885,3194,47.673994342,52600
2149,2020-04-01,1,0,2020-05-30,38,2,48405,0,8403,2707,1234,892,662,15.522268573,8237
2150,2020-04-01,1,0,2020-05-30,5,0,48351,0,14187,3871,1857,3028,845,14.560708064,13595
2151,2020-04-01,1,0,2020-05-30,98,2,48179,8,22962,4745,7477,1766,1660,23.635651549,21886
2152,2020-04-01,1,0,2020-05-30,121,2,48177,0,20558,4490,6434,1887,2579,19.534326919,20837
2153,2020-04-01,1,0,2020-05-30,72,0,48001,10,57747,11434,15925,3618,3892,54.332129287,57735
2154,2020-04-01,1,0,2020-05-30,15,0,47153,0,14654,3703,2335,3249,782,56.520385722,15026
2155,2020-04-01,1,0,2020-05-30,82,0,48063,0,12670,3038,2361,2618,1318,66.858100108,13094
2156,2020-04-01,1,0,2020-05-30,3,0,48077,0,10369,3112,1527,2961,372,9.6173804321,10471
2157,2020-04-01,2,0,2020-05-30,22,0,48089,4,20913,6209,6181,2916,2450,22.3818677,21493
2158,2020-04-01,1,0,2020-05-30,12,1,48093,0,13492,4297,3460,1818,437,14.540076693,13635
2159,2020-04-01,1,0,2020-05-30,21,2,13173,0,10388,1972,1061,2569,602,53.033498688,10423
2160,2020-04-01,1,0,2020-05-30,76,0,12093,8,40228,10230,10253,2732,1936,54.823647905,42168
2161,2020-04-01,2,0,2020-05-30,69,4,12079,0,18518,4779,3489,2384,1148,26.550226543,18493
2162,2020-04-01,1,0,2020-05-30,39,1,17183,12,79207,19371,26534,5531,4471,84.333088722,75758
2163,2020-04-01,1,0,2020-05-30,7,0,17127,0,14594,3963,2702,2988,1340,58.050474498,13772
2164,2020-04-01,1,0,2020-05-30,7,0,16057,0,38697,6552,13410,4842,1924,37.27969564,40108
2165,2020-04-01,1,0,2020-05-30,44,1,13291,5,22262,8856,5426,1789,2211,76.100933259,24511
2166,2020-04-01,1,0,2020-05-30,90,9,13237,0,21430,6275,4555,4650,2202,64.172226769,22119
2167,2020-04-01,1,0,2020-05-30,47,0,16047,0,15110,3215,4694,2067,1394,20.812506505,15179
2168,2020-04-01,1,0,2020-05-30,24,1,5015,0,27782,7997,9154,1912,1704,45.043997291,28380
2169,2020-04-01,1,0,2020-05-30,19,1,5077,0,9614,2289,1630,1210,745,14.697457631,8857
2170,2020-04-01,1,0,2020-05-30,110,0,1045,6,49393,10498,11983,8739,10598,87.634864447,49172
2171,2020-04-01,1,0,2020-05-30,39,1,1035,0,12649,3542,2150,1518,1146,14.193130658,12067
2172,2020-04-01,2,0,2020-05-30,142,2,1025,0,24625,6134,6102,1946,2211,19.074297415,23622
2173,2020-04-01,1,0,2020-05-30,93,0,12049,0,27326,5531,6887,2586,1792,42.249148339,26937
2174,2020-04-01,1,0,2020-05-30,1,0,12045,0,16018,3954,3746,1698,778,24.64407634,13639
2175,2020-04-01,1,0,2020-05-30,8,0,26097,0,10836,3817,3375,993,1134,10.567935077,10799
2176,2020-04-01,1,0,2020-05-30,141,3,24019,0,32386,8893,9436,5589,3646,59.044178964,31929
