,cases_70days,icu_beds,commuting_in,commuting_out,density,percent_democrat,percent_in_poverty,pop_over65,median_age,percent_with_bachelors,median_income,pop_2019
1527,79,4,2188,3964,35.257978342,0.141060400663,14.8,5763,41.4,13.2,40808,29025
1528,5,0,397,741,11.790479402999999,0.153413089374,22.6,1201,41.0,16.5,34134,5982
1529,6,0,382,3132,19.635728617,0.124360557418,15.6,2351,44.1,9.4,44233,12133
1530,11,0,611,2444,27.616221732,0.211185308848,20.2,5622,53.3,13.4,40025,19443
1531,90,0,825,2553,25.918831808,0.424892703863,18.1,2375,42.6,14.2,39551,12108
1532,34,8,4321,4814,56.476894512,0.368617314293,18.1,10808,45.7,19.4,46411,46994
1534,65,0,6960,6638,149.39775014,0.334419654049,6.8,3221,37.3,34.6,86619,26836
1535,34,0,1393,6390,127.09930386,0.307587077765,8.1,3135,40.1,27.8,67498,19819
1536,312,8,10358,19908,109.90946311,0.34910031246600004,6.1,10890,41.4,35.9,93462,71222
1538,146,0,1413,5202,29.424441601999998,0.405207394049,14.7,3371,46.1,17.8,52741,17631
1540,126,0,14466,8908,144.54183668,0.39770755886,8.9,4918,37.0,24.0,68133,38353
1542,40,0,4939,16528,62.284648801,0.290182093603,16.4,13017,46.7,13.9,44710,60354
1543,230,0,1453,1126,55.309166175,0.530648842517,18.8,3060,48.5,21.6,43157,11710
1544,155,8,5499,10450,187.21489164,0.290315327975,10.3,6021,40.7,21.1,65635,40164
1545,11,0,513,2833,19.902535509,0.111370716511,4.0,1287,32.4,39.5,98875,12124
1546,18,7,772,1519,15.589476621,0.513505491244,18.9,6894,31.7,18.6,44276,49025
1547,25,0,969,3772,36.990608718000004,0.30561478322700003,9.9,2425,46.0,15.9,57280,13145
1548,51,14,8800,9195,95.76577681200001,0.215749562512,15.2,11752,45.9,22.5,45510,53740
1549,31,0,2988,5318,28.746068785,0.31185414821400004,11.9,5587,37.6,11.5,55245,34774
1550,18,0,326,1250,2.0329058227,0.146700390894,10.3,1854,45.5,28.8,57676,8445
1551,13,0,168,277,2.2016243943,0.15779092702199998,13.5,1165,49.5,23.1,49356,4413
1552,11,12,7412,7072,88.368284175,0.485900899719,11.3,10985,36.7,32.0,59032,70772
1553,7,10,2082,2314,25.877126818,0.35449342154200003,10.9,6513,54.1,27.1,47198,22195
1554,7,4,2419,2415,68.17101728,0.192047930283,19.0,4737,42.0,16.8,41213,24176
1555,15,5,1688,3219,61.555265792,0.204547701434,16.9,5369,44.1,12.4,43050,26516
1556,7,0,1268,2251,40.98337614,0.233154065169,19.2,3849,47.4,12.6,38940,16160
1557,21,0,525,3760,55.25619499,0.212492923193,14.2,2564,42.0,13.8,51859,14678
1558,136,0,1139,4436,80.09932960399999,0.14299065420600002,18.1,3666,39.4,10.0,42265,24602
1559,109,4,3212,9128,48.971707315,0.263802083333,12.8,9172,48.2,17.8,52573,40328
1560,4,0,4162,1197,20.870985987,0.273357228196,21.8,2150,34.7,14.4,48743,15601
1561,18,0,2377,2770,17.795080504,0.171374407583,12.9,2491,38.5,16.1,54088,14760
1562,167,6,14903,25311,825.36062823,0.24369450277,5.1,11091,37.6,40.3,102858,104915
1563,287,27,3579,4708,68.885415109,0.304146232724,21.6,8992,30.6,24.5,45357,65204
1564,3,0,1220,1113,6.3074083925,0.151566951567,13.6,655,32.2,20.4,56484,5771
1565,4,0,2296,2838,96.11220758299999,0.175830309796,16.1,4130,46.6,14.8,43688,17883
1566,205,29,5489,4142,108.69412151,0.252360227653,17.9,13627,37.2,16.3,46653,86715
1567,26,0,835,2687,63.658447919,0.198561818604,17.8,2462,44.7,10.5,50565,12422
1568,37,6,5302,2292,42.005446995999996,0.30444156964200003,14.2,3669,37.7,15.0,52085,21290
1569,7,0,386,466,5.5307416997,0.220540540541,20.3,5228,52.6,20.2,40602,19980
1570,132,0,583,576,22.073290155,0.582303509639,37.2,934,38.8,9.4,33393,6189
1571,43,0,4021,6031,105.58352184,0.130246531766,15.9,4522,40.8,14.0,47662,29792
1572,46,8,3936,3568,89.26770928399998,0.14668397450999998,16.4,4365,41.0,13.5,42904,23349
1573,57,0,2635,3852,43.567657611,0.202889447236,22.8,4263,41.8,11.7,39225,25473
1574,2,0,117,218,0.8766446642,0.17695814339000002,14.7,1241,53.3,23.0,47682,4315
1575,73,8,19530,27090,203.88278094,0.324687830521,9.6,23863,40.9,26.4,61508,131803
1576,12,0,2507,7377,94.07430723600001,0.254195219338,19.4,7756,42.3,15.9,42071,38469
1577,67,0,3317,4008,82.774133665,0.399115235218,19.9,3596,37.6,13.7,42768,21312
1578,56,8,4463,2400,73.70699066600001,0.256697408871,24.9,4383,36.4,15.8,37148,26830
1579,15,0,1117,1174,15.693465327,0.56640154254,31.4,2112,42.7,14.7,31787,10118
1580,383,80,2822,12766,15.915332957,0.22220275243,16.8,59337,50.9,12.9,45129,212181
1581,70,3,1180,709,4.6944664886,0.267288582438,23.7,7847,56.0,12.4,37350,21108
1582,26,2,1035,2267,27.533501081,0.225724695074,17.4,3482,41.5,14.0,37799,17958
1583,47,0,4567,20262,95.03693678,0.210640364642,11.9,9272,36.1,20.3,56651,73309
1584,20,0,2990,1045,22.430767562,0.29132498921,17.3,2338,38.8,14.7,40199,13202
1585,243,12,4211,7614,92.025625422,0.141148508779,21.3,11619,39.3,12.7,39491,71513
1586,76,0,1018,2615,22.619139114,0.265994881638,19.5,2542,41.5,15.6,39057,13772
1587,38,0,715,2998,16.38166426,0.340800306337,18.9,2368,46.9,11.6,42423,10663
1588,203,0,840,1401,16.218372794,0.750904062965,42.5,1616,39.6,13.3,29267,10101
1589,151,0,871,1624,13.781552292999999,0.427765547606,22.1,2884,46.1,13.0,39907,12589
1590,163,5,1741,2128,19.309184104,0.512148337596,24.0,3690,42.7,15.4,37733,18863
1591,238,0,1274,2224,13.58548408,0.731276213301,25.1,1828,41.6,14.1,33973,9726
1592,26,0,455,154,3.2843989042,0.145585386106,12.6,1378,38.5,18.9,48342,7097
1593,40,0,210,733,1.949101146,0.106720827179,13.7,944,41.6,16.2,47869,4908
1594,23,0,810,1604,12.354757523,0.361698250729,14.5,2143,41.5,23.7,44171,11267
1595,5,5,1173,1252,12.679928117000001,0.399972651443,17.5,3788,48.8,19.8,39934,13975
1596,16,0,1300,2914,26.767574969,0.214354198055,12.9,2986,43.7,13.2,48413,15118
1597,21,4,4369,5329,78.275742221,0.33978657647699995,18.4,7659,36.5,21.9,45804,43453
1598,147,2,5615,14018,113.24134529,0.311257775755,9.9,8950,38.7,16.1,61667,64697
1599,36,5,2522,3200,17.795475907,0.427359296789,14.5,6312,46.0,25.4,49561,30199
1600,53,6,3557,11822,50.724849878,0.187898467509,18.3,8791,37.4,14.2,48263,59511
1601,85,0,2072,4296,49.186194688,0.333781399647,15.5,5291,42.7,18.8,50374,26467
1602,735,51,8188,3618,105.33991289,0.376635481755,25.5,12566,37.8,20.0,40077,74125
1603,26,0,345,1246,16.769884482000002,0.686847599165,37.6,1180,38.4,11.4,27767,6792
1604,21,10,1811,1802,37.261542518,0.291738879261,15.9,5208,50.3,12.1,41201,20997
1605,15,0,347,2184,20.311530418,0.428678678679,22.1,1450,40.4,10.3,35184,8259
1606,240,7,4827,15278,128.29983954,0.3685524615199999,10.8,11891,42.4,17.2,54149,68122
1607,490,8,4035,2985,54.176025838,0.335643015521,11.5,7623,39.1,23.4,60579,43199
1608,11,0,1400,1958,8.2649846965,0.272339127783,9.4,1204,44.4,23.5,61387,6207
1609,16,0,1478,4090,25.244790028,0.252879513395,7.1,2652,41.6,16.7,66209,14865
1610,34,0,1890,3107,22.542176089,0.355682567597,9.4,3961,47.1,17.2,53968,17549
1611,15,3,962,1325,24.987359546,0.297408136483,15.2,2836,45.4,17.1,44298,12426
1612,62,12,5915,2624,93.641698544,0.437022390851,12.7,7805,42.6,20.5,51805,38967
1613,13,0,859,2498,22.663054411999997,0.214085225823,9.8,1626,44.5,18.9,60596,8265
1614,13,2,1957,1319,28.240359593,0.25846727899,13.5,3269,44.0,21.3,54313,15107
1615,24,0,605,1522,12.412258759,0.274917127072,13.9,2141,46.5,16.7,50530,8615
1616,93,0,1943,3976,38.704844554,0.248332380408,12.4,3945,39.7,22.3,56492,22095
1617,21,0,2070,3638,41.312454839000004,0.197484613326,11.2,3181,43.1,15.0,53493,16346
1618,16,0,3856,6503,62.112735767,0.28237467866300003,9.2,4460,42.3,20.7,68162,25427
1619,128,0,2019,2668,49.31496019,0.250091586274,15.6,3631,42.1,12.3,44968,19646
1620,102,7,5934,7456,104.2739732,0.266437139049,11.5,7936,40.1,20.5,55766,46258
1621,34,0,1836,2739,38.970322035,0.213645761544,18.4,2212,41.1,9.8,47132,12942
1622,11,0,1841,1410,41.944729181999996,0.214366242551,16.3,2287,37.6,11.0,47067,14381
1623,194,0,1793,4213,42.203110874000004,0.421728739295,19.6,3216,43.0,12.6,45174,19135
1624,195,0,1197,3978,38.99722052,0.405067596293,20.3,4334,42.9,15.2,46603,21730
1625,90,0,554,1023,17.538307858,0.579881656805,41.7,1553,35.1,12.6,28452,10951
1626,51,0,1234,1711,23.839232775,0.0921132764921,19.5,2546,38.0,12.2,45742,14892
1627,13,4,2422,4205,88.06264582600002,0.226391908498,12.8,3845,42.2,17.5,53921,21933
1628,458,18,46380,26739,542.38531809,0.261094700261,6.4,16093,37.3,31.6,77696,133581
1629,8,0,1924,4702,19.325438109,0.214767221403,13.4,4166,41.1,22.2,56946,22836
1630,22,0,1441,6269,35.7567766,0.304625199362,7.6,3434,44.2,21.9,69246,19043
1631,9,5,3890,2094,71.087570437,0.273155851359,18.2,2982,40.7,18.9,41807,17070
1632,222,19,3636,4138,82.436479048,0.212054120541,18.1,7954,41.9,16.0,45512,44686
1633,40,7,6746,9198,103.90010953,0.289034939351,7.9,7070,40.8,17.2,62800,42126
1634,77,0,2525,5065,78.988600799,0.445526020217,23.5,3195,41.2,10.5,43591,21069
1635,41,7,11058,6731,119.18202353,0.17927304197299998,9.0,7570,39.4,17.4,63398,48590
1636,201,10,8666,8645,134.49000846,0.234911410795,16.0,14189,43.8,16.8,46342,71783
1637,48,6,2622,7274,100.65405418,0.402631715277,14.8,7227,43.2,15.3,50149,39490
1638,11,0,1865,1273,5.7142735901,0.251692153422,15.4,1662,38.4,10.9,55343,11603
1639,190,6,9945,19439,198.34400703,0.262617597438,13.3,18885,44.4,16.0,47243,90843
1640,39,0,1169,1396,19.046911192,0.19634618933400005,23.0,2968,42.0,12.3,35308,14672
1641,5,0,1093,1397,13.949740473,0.196790123457,17.9,2202,41.3,17.2,38284,10073
1642,29,30,2697,5011,64.962516427,0.330866743495,21.0,7772,35.1,25.0,42913,48657
1643,158,0,1551,3849,22.509817603000002,0.258997429306,19.5,4806,37.3,16.3,48533,28762
1644,16,0,2379,11303,79.551515045,0.397136818599,10.2,9097,43.3,17.8,63338,52354
1645,41,15,3033,2234,33.438017656,0.214724637681,19.7,8522,40.6,15.5,42376,43654
1646,9,0,5623,3741,45.996873574,0.185565598466,18.8,7061,43.5,14.5,42457,35789
1647,8,4,645,1435,5.9254860740999975,0.388803003534,10.5,3412,46.2,32.4,61044,16606
1648,5,0,866,1992,20.43520938,0.364630175221,18.2,6187,42.3,28.0,44833,30458
1649,11,0,1381,2730,26.825578604,0.14419985159499998,23.9,3572,42.0,11.4,35293,18289
1650,19,0,1225,6464,40.466991263000004,0.285002307337,9.9,4024,41.8,13.9,58693,23018
1651,690,21,14026,4820,213.99931143,0.33771054185500005,15.6,13819,37.4,20.7,52506,87364
1652,3,0,231,730,9.397290611599999,0.198677928755,11.8,1318,48.3,22.5,49122,5143
1653,77,9,4256,2834,62.060204176999996,0.239512330285,16.6,6853,37.9,18.4,45254,42339
1654,81,4,3080,14272,94.184155997,0.22371967655,10.6,7073,37.0,15.9,62238,59013
1655,6,0,518,1615,9.8858060775,0.224129227663,13.4,1757,45.5,18.4,48421,7426
1656,74,0,2791,12729,71.889786821,0.395246800731,17.3,12596,39.1,17.1,46365,76688
1657,38,0,999,2197,7.5632109614,0.246797608881,22.6,2574,29.8,25.1,41700,18500
1660,10,4,2165,1601,7.9720978547,0.07777691531480001,11.5,3564,30.3,14.7,63631,35734
1661,16,0,1264,2080,36.163100451,0.67217630854,35.0,2906,33.6,10.1,33171,21358
1662,11,6,1442,1388,17.230907221,0.432296329454,22.9,4535,33.9,15.8,39725,26741
1663,4,0,1121,1172,19.693857231,0.113998433011,13.9,3585,41.4,19.6,49301,18010
1665,33,10,6101,4622,28.83243346,0.312478102007,12.0,9156,48.3,15.0,50670,40350
1666,2,0,684,1255,7.500574084199999,0.366120218579,13.2,1675,54.5,20.0,44130,5687
1667,14,4,1622,2927,29.432762407,0.449258980156,14.3,3759,45.1,18.9,53050,17252
1668,36,0,554,376,3.4864388683,0.143203230148,11.9,1686,43.5,21.5,55190,7805
1669,5,0,447,1073,5.9358922451,0.16187806587200002,12.9,2864,43.4,24.5,51676,13211
1670,39,4,6323,9144,68.196382028,0.325722804127,10.4,10311,45.4,19.1,58648,50990
1671,3,0,485,2417,7.2864564275,0.395024163236,11.7,2228,46.3,23.8,64344,12083
1672,4,0,1514,1528,57.331976996,0.198083067093,13.6,1377,43.4,12.9,50768,7460
1673,18,10,3762,6058,348.75006828,0.25684227179200003,13.2,6494,46.4,18.5,47299,28810
1674,9,12,3585,2234,33.988583529,0.267663043478,15.8,7852,45.4,19.9,37665,34662
1675,89,0,5019,3979,34.577896105,0.282077264091,5.9,2559,40.6,30.4,80698,15932
1676,26,0,506,303,7.328988205700001,0.708235294118,48.4,761,24.3,15.8,31876,10177
1677,11,5,2325,2538,32.302864805,0.28339807465,12.7,5079,41.9,34.7,51774,25844
1678,1,0,158,157,2.3418758909,0.182468694097,15.6,589,48.1,28.9,49068,2299
1679,25,0,368,458,3.8830703924,0.241648898365,10.2,539,38.3,20.6,53107,2751
1680,27,12,4673,8563,146.52184064,0.153177641654,10.2,13807,46.7,26.1,60917,61643
1681,244,0,7490,12116,73.943031064,0.270444545592,14.7,10680,37.9,19.1,50131,66553
1682,328,110,7001,3975,150.76844719,0.221954667963,16.0,19155,32.3,24.5,48040,138034
1683,33,0,1839,4896,52.84017609399999,0.7908647677699999,33.2,7133,28.7,10.3,30490,64633
1684,201,0,1555,2766,31.767655706,0.193672839506,20.6,4291,37.2,14.5,41961,25274
1685,674,0,11441,37010,151.01212562,0.154981138387,8.5,18914,35.6,32.0,69600,137713
1686,55,9,3466,4635,49.634141211999996,0.244048345745,20.0,8084,38.6,16.1,46259,50113
1687,9,0,1201,2659,21.288944603,0.102859135286,13.8,4229,43.4,15.5,50542,19818
1688,34,2,1559,3824,64.133993695,0.227800269906,13.9,3137,40.7,12.4,50704,20157
1689,44,0,3141,6491,49.998321227,0.207532483085,17.4,8775,37.8,16.9,43483,52646
1690,7,0,388,514,10.008801405,0.669781931464,33.6,784,42.1,18.7,28887,4321
1691,43,0,10231,1801,43.849500395,0.428468208092,17.3,409,23.7,33.4,46869,10907
1692,30,0,1992,4484,112.74742334,0.256326287586,15.0,5456,43.8,15.1,47171,26205
1693,520,4,5498,6233,163.74088544,0.15395585317500002,14.9,8067,39.5,18.7,51829,45328
1694,31,0,2540,7153,37.115151768000004,0.262869830123,16.1,9401,46.8,12.6,39037,41503
1695,167,0,3259,5506,64.507811609,0.211780455154,19.3,8836,42.5,14.7,38525,44417
1696,131,0,1818,4951,24.265366799000002,0.19314400681,9.9,5893,44.5,15.4,55247,27114
1697,69,3,2885,11046,59.428708102,0.364600528227,11.5,9839,43.1,22.6,58042,48913
1698,15,9,3592,6431,37.542669859,0.368643807888,11.6,7023,44.0,19.7,56099,32628
1699,17,0,714,2426,32.356177425,0.154552313883,13.4,3627,45.1,14.8,49857,18112
1700,280,28,2254,3257,81.368499194,0.317740754302,21.6,4707,41.7,13.7,40965,26320
1701,11,17,2926,2256,75.655216879,0.212701818925,15.1,12650,52.1,18.3,39686,41932
1702,88,4,2762,3141,38.547672328000004,0.08493417844949999,18.6,5027,44.9,13.5,41156,23629
1703,57,14,3392,3041,38.755951378,0.308814829422,23.6,6476,39.7,12.7,38418,36633
1704,77,13,1889,2947,35.950408623,0.15039828044,19.9,7650,43.9,14.9,40203,37049
1705,94,0,798,1297,12.535873955,0.8239407651170001,30.1,1716,42.5,10.1,28524,8111
1706,125,0,906,3681,39.138789293,0.226061204344,19.7,4512,42.7,14.9,40546,22722
1707,3,0,882,169,2.2116792515,0.16611157368899998,16.2,951,37.9,12.8,46690,5701
1708,6,0,109,339,3.1663577283999995,0.609340659341,25.2,987,51.3,19.1,31557,3887
1709,746,22,12495,11978,110.00431738,0.400062015504,18.8,14567,31.7,13.5,58255,152940
1710,5,0,2340,1946,18.724913044,0.403245374583,11.0,2966,35.1,15.4,57249,21547
1711,74,6,2847,702,22.465424451,0.459330143541,19.1,2113,30.4,26.1,42897,16233
1712,93,0,2314,5842,54.421434495,0.219653850621,8.8,3755,42.8,17.2,57092,20257
1713,58,6,1490,2093,25.213726526,0.308795551002,13.6,3403,50.5,18.8,46930,14029
1714,82,0,4251,13923,105.66504405,0.312392574768,11.2,10202,45.0,19.1,55978,51787
1715,44,4,2429,1836,37.057663334000004,0.288932357395,12.6,7668,49.0,15.5,45817,30981
1716,74,0,4820,5279,71.62630108100001,0.34454445931199995,16.2,6853,39.2,14.0,48988,40711
1717,208,0,2349,2145,38.599771755,0.387547430148,24.4,2049,40.6,22.2,60296,15568
1718,144,0,2029,1869,12.714988419,0.60939857728,27.5,1891,41.8,11.0,33437,9742
1719,42,0,744,944,13.444036679000002,0.864731795802,35.5,1095,39.3,15.0,28024,6990
1720,630,0,3179,3072,51.072172722,0.255604521939,26.9,4533,36.8,12.2,36236,29118
1721,14,10,3549,3184,18.839747795,0.407581159692,18.4,6988,33.7,28.1,47073,47188
1722,18,4,1386,2006,19.162700747,0.29272603671,11.7,3138,46.1,17.8,52560,13653
1723,6,0,1078,671,9.9073845865,0.4484088717450001,20.9,954,35.9,12.2,43162,5527
1724,5,0,478,1191,10.50520479,0.286475682878,10.1,1403,45.8,18.4,51305,5639
1725,20,3,2260,1881,45.353724811999996,0.297745681663,7.8,4254,48.4,31.3,55603,17258
1726,61,10,5875,5727,66.812594993,0.44307191841,12.5,9002,42.2,19.1,51317,46429
1727,15,0,1234,4150,24.888899586999997,0.290063028027,9.0,3251,44.1,17.5,57971,14439
1728,41,0,4836,8620,101.20933212,0.217508850982,7.1,5774,40.8,20.9,67758,33964
1729,17,0,1712,1949,29.590225761,0.329336340971,9.9,3615,44.7,19.8,55303,16846
1730,39,8,3752,2065,50.165658876,0.365044376124,13.7,6445,39.1,19.6,52093,35904
1731,7,8,1101,1008,23.383809178000003,0.262505002001,13.9,2098,44.0,17.5,49966,9917
1732,892,0,3398,3475,68.766444364,0.430677966102,11.3,6979,39.1,19.0,59552,39369
1733,33,0,3348,3175,27.59631515,0.34930026169100004,7.4,2935,42.1,19.1,64188,16184
1734,167,0,1559,1294,21.643119997,0.317700453858,10.6,2767,43.4,17.7,54802,12562
1735,27,0,4315,6338,95.439909021,0.219481657694,10.1,5986,40.7,19.0,53809,36520
1736,176,10,3403,9105,122.4151072,0.255242839352,14.4,8878,42.2,16.6,50183,47972
1737,49,4,1827,3847,54.219276738999994,0.234057797946,13.6,3751,41.3,14.4,52798,19974
1738,228,0,3457,6163,79.984257434,0.236970410222,11.9,5161,38.2,16.6,51730,32399
1739,129,14,9019,8749,149.51197031,0.197793587614,9.0,12443,38.0,22.7,57367,79456
1740,70,0,2300,5231,54.522839313999995,0.233932670237,13.6,4851,42.4,14.3,46441,24665
1741,77,0,5294,6087,104.34906183,0.217755443886,7.8,5153,31.4,10.4,67498,39614
1742,27,0,4893,7296,140.62281054,0.36598508895,9.4,4485,42.4,32.9,66164,26734
1743,4,0,325,1636,7.914193336,0.147941381717,10.2,1141,42.6,23.5,56451,5704
1744,7,0,701,4432,22.606454105999997,0.25094284885400003,12.5,3031,43.6,18.6,53864,15949
1745,27,7,3789,2646,31.773879389,0.255806477538,10.5,5492,41.1,29.0,58017,28542
1746,5,0,760,1086,12.400463388,0.17842768983100002,10.7,1855,43.0,27.2,52681,8002
1747,15,6,4060,5209,63.786246623000004,0.344291609354,10.4,6494,39.5,31.0,57934,34429
1748,1,0,354,205,2.4597217138,0.112198795181,11.4,699,48.1,22.7,49626,2636
1749,50,0,1644,1028,13.047055805,0.181474003029,10.7,1710,44.0,22.9,58371,8179
1750,8,0,1241,3487,55.048119317,0.200974996069,15.3,2456,40.8,10.1,45458,14398
1751,173,21,13906,28797,618.36956916,0.345129617857,13.1,13707,38.1,33.5,60904,93584
1752,111,0,10400,24963,274.97464615,0.229076479076,9.5,11773,40.1,14.2,61022,81676
1753,6,0,4502,3947,63.07778965,0.299053244159,20.5,4896,40.8,13.8,45163,27772
1754,99,4,5119,9262,159.10019022,0.374206604728,9.5,9598,49.0,22.4,58345,40525
1755,73,6,7663,9705,113.745286,0.167322834646,6.9,7946,41.3,18.9,63754,45656
1756,36,6,1875,4180,87.190319676,0.346451552737,11.8,6016,52.4,31.7,50467,20724
1757,24,0,889,3045,54.468411395,0.347384382108,15.8,3583,49.6,20.4,48337,13463
1758,6,5,3309,4978,69.10612716,0.196333922261,8.4,5125,40.9,16.2,54331,28275
1759,211,62,15124,8913,254.28582804,0.287100098575,14.4,17319,39.0,17.8,50301,102351
1760,2,0,622,100,3.8663624335,0.644010195412,32.9,337,28.2,16.2,37002,4230
1761,39,0,3150,641,5.7772635601,0.302070341731,10.4,1129,33.5,20.6,67162,10545
1762,7,0,1385,1346,4.4781226172,0.205532078371,9.2,2152,46.1,20.5,64524,9450
1763,1,0,394,144,1.7955742141,0.204717775906,10.0,635,54.0,18.4,58715,2264
1764,4,0,579,889,6.9826302577,0.304016752332,12.3,2293,44.9,27.2,54984,10415
1765,27,7,3226,5242,63.974267483999995,0.243464332704,15.3,7260,41.2,22.7,46284,38438
1766,2,0,469,418,11.223253065,0.231719367589,13.9,1226,52.2,15.9,41770,4447
1767,42,0,6141,6993,122.79216121,0.24435192555,10.7,7206,39.9,18.4,56991,40372
1768,57,0,2783,15211,83.90995533600001,0.218881482532,9.8,8002,43.0,16.4,62366,46272
1769,12,5,2816,3809,41.48873934,0.244156177755,16.8,7740,42.9,18.1,46529,40625
1770,230,7,3525,6690,51.613688264,0.230149774313,13.7,9072,43.5,16.9,49019,45144
1771,14,4,2250,6152,31.369947280999998,0.188673760102,22.6,8745,39.4,15.1,38709,49853
1772,23,0,636,2418,17.807863609,0.17512390842599998,16.5,1974,42.3,10.7,45734,10076
1773,13,0,165,515,4.3435071587000005,0.165,9.1,507,50.4,26.4,59722,1990
1774,26,0,2738,9382,83.174037337,0.24831916783000005,10.5,5854,40.1,18.6,62056,35649
1775,571,5,4323,2422,49.651397125,0.185947177333,8.5,5585,38.5,22.2,63656,33470
1776,78,3,1043,899,1.7458110838999998,0.215451577802,11.9,2083,35.6,16.3,72873,16831
1777,7,0,305,2108,21.107767682000002,0.150416817688,23.5,2714,42.7,10.9,32802,13288
1778,11,0,1841,4082,54.232858875,0.327792947881,13.5,3604,46.2,22.3,50190,17807
1779,197,15,6780,9866,101.83748118,0.655173812518,22.9,9789,41.0,12.7,38818,51472
1780,87,0,7401,10322,58.181057808999995,0.30099098788,17.1,14106,42.0,19.1,48017,76117
1781,10,0,1976,1337,79.543888345,0.433702076072,12.3,3836,56.7,30.9,52814,10603
1783,25,0,777,2600,63.178969226999996,0.34613502935400003,14.8,4405,57.3,28.5,55418,12095
1784,36,0,1942,7391,109.93842635,0.291457699581,5.2,3433,43.7,28.4,90858,23091
1785,73,22,13662,7846,254.71501409,0.46879025647,24.1,11648,28.5,45.8,52538,98535
1786,32,0,3269,9074,113.95633117,0.241574371799,6.9,4980,45.1,28.8,88475,29652
1787,289,1,949,705,1.9575843226,0.370844939647,22.6,2007,31.5,18.4,42982,15308
1788,3,0,261,254,0.9760106343,0.153443766347,11.2,1031,41.2,24.4,51028,5051
1789,202,5,4405,2474,59.388218198000004,0.229266969553,13.8,7239,41.6,25.0,54332,35882
1790,9,20,3918,3208,31.954080063000003,0.388875557902,9.4,8837,50.9,27.1,53805,35595
1791,3,0,1358,413,2.0118769607,0.149872003724,6.8,1664,39.4,25.2,74570,9831
1792,24,0,1469,1474,3.2484416241000003,0.101953601954,9.5,2171,40.1,17.2,68162,13822
1793,17,6,3427,4132,35.801696889,0.210107303565,15.0,8578,44.3,19.1,48799,40591
1794,19,8,2468,12774,165.24432053,0.164483399228,19.1,11746,44.9,16.8,39202,56391
1795,607,0,812,2529,37.06433432,0.192688172043,26.7,2648,44.5,12.9,40195,15064
1796,51,10,2614,1234,43.772977624,0.34328202995,11.0,4078,41.8,28.2,56535,22814
1797,5,0,527,1034,8.9678730152,0.205646359584,11.5,1685,43.8,25.5,54434,7291
1798,4,0,564,1225,12.158786094000002,0.20094134685,9.3,966,35.2,20.3,65776,6164
1799,1,0,514,745,6.986879309,0.274038461538,9.1,913,44.4,23.6,55404,4351
1800,16,0,625,1927,59.603257748000004,0.150701647346,20.7,3902,46.1,11.3,35778,17788
1801,196,0,1972,3110,37.51442128,0.451633845488,23.5,4480,40.5,11.4,37834,25050
1802,67,8,6968,11607,94.559181937,0.334101382488,19.7,11730,41.1,15.4,42099,67493
1803,16,0,911,1431,12.687695533,0.197183098592,20.0,2144,36.0,15.9,42700,12893
1804,7,0,380,1163,6.6725194955,0.201802704056,18.3,978,38.2,18.2,43436,5951
1805,26,6,2075,4701,57.427096917,0.228415931393,19.7,5951,38.4,21.5,42351,33328
1806,4,0,644,4456,89.328927243,0.162798194713,19.8,3370,42.3,8.5,40322,19972
1807,1392,0,822,2195,98.686671503,0.300127307447,18.6,1351,36.0,16.8,49280,11284
1808,17,0,905,4418,40.987789835,0.158013205282,20.4,3573,41.1,7.3,40397,21403
1809,64,0,2984,9775,80.082153069,0.3982406695699999,14.1,5562,35.4,14.8,52588,43664
1810,24,0,1402,3825,27.98492027,0.214686825054,14.8,3628,42.6,17.1,53626,18443
1811,19,0,375,1267,24.979491545,0.365194462755,31.8,1484,43.7,9.3,31419,8676
1812,90,0,3954,8835,116.39102014,0.144823699887,15.2,5575,38.2,9.4,46810,40096
1813,405,3,3612,3551,36.344011064,0.4150909418330001,24.0,5287,33.9,8.2,44391,42022
1814,60,24,5236,7136,117.7718324,0.364871019834,22.9,8175,28.5,27.4,43766,79608
1815,194,65,10648,4834,179.14804066,0.385148996468,17.4,20179,41.3,22.5,50684,104009
1816,20,4,1935,3519,29.780643438000002,0.190646347872,14.9,3980,41.5,11.7,47484,21336
1817,16,0,1297,2946,32.11673175,0.331384280664,11.4,3544,47.9,18.1,51963,14305
1818,25,0,540,2490,34.609095333,0.288172511435,15.8,1998,43.6,11.4,44152,10577
1819,54,0,1274,5523,87.752048679,0.14282420749299998,10.6,2759,40.7,15.9,66901,18962
1820,265,7,7813,21986,289.43893691,0.204799010513,11.9,13518,38.7,19.9,65416,94593
1821,13,0,814,682,26.583004569,0.307326355852,39.6,1101,38.2,12.8,32691,7855
1822,33,0,363,1113,4.4665908139,0.205949656751,13.8,661,35.0,10.1,50464,5366
1823,47,35,11243,5796,63.806604203999996,0.201981362526,10.6,14313,32.7,30.1,60444,119062
1824,30,8,3112,2594,11.353098915,0.31526310870200003,20.4,14783,49.7,18.5,43585,54018
1825,43,8,2088,2024,40.279389752,0.269089696566,22.2,4209,38.0,15.8,39381,26578
1826,37,8,1307,1310,20.214129306,0.423171330388,21.9,4060,42.3,14.1,39556,20733
1827,7,0,635,1413,2.8004043902,0.13425499232000002,12.3,1816,37.8,17.1,59500,13283
1828,16,0,2155,3276,21.608599947,0.326793901269,15.4,4300,36.6,13.9,47365,28393
