,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
315,2020-03-14,1,0,2020-05-13,55,4,37049,72,103374,24450,37742,8215,10939
316,2020-03-14,1,0,2020-05-13,50,4,37019,19,122586,46285,27646,16497,7222
317,2020-03-14,1,0,2020-05-13,136,2,36109,16,104415,18998,43590,4145,15795
318,2020-03-14,1,0,2020-05-13,569,49,39093,75,305405,71677,82851,52706,22574
319,2020-03-14,1,0,2020-05-13,108,16,36107,0,49322,12444,9377,14107,5651
320,2020-03-14,1,0,2020-05-13,1545,139,42003,580,1229605,303430,541009,58690,147103
321,2020-03-14,2,0,2020-05-13,946,88,39153,170,541318,126698,183463,70494,89045
322,2020-03-14,1,0,2020-05-13,20,1,40065,6,25574,4799,10184,1090,1740
323,2020-03-14,1,0,2020-05-13,229,1,39157,38,92531,23202,29744,12148,7007
324,2020-03-14,2,0,2020-05-13,39,1,30063,32,114231,22759,55010,2553,5946
325,2020-03-14,1,0,2020-05-13,5499,360,34021,92,373362,75299,117332,56410,109028
326,2020-03-14,1,0,2020-05-13,382,31,36007,47,196124,47891,76697,10142,16590
327,2020-03-14,2,0,2020-05-13,477,22,35043,0,138815,30925,24499,32749,11057
328,2020-03-14,1,0,2020-05-13,270,4,51177,12,130159,23288,23460,38433,13190
329,2020-03-14,1,0,2020-05-13,862,29,51041,106,335594,65652,74512,88796,45476
330,2020-03-14,2,0,2020-05-13,46,2,50027,0,55485,16500,16807,10714,8483
331,2020-03-14,1,0,2020-05-13,38,1,50023,14,58691,15091,25018,5943,8841
332,2020-03-14,1,0,2020-05-13,102,1,55139,26,169540,35586,61374,23221,33699
333,2020-03-14,1,0,2020-05-13,22,3,53039,0,21172,6449,5320,2263,1692
334,2020-03-14,1,0,2020-05-13,17,1,47013,10,39824,10474,8289,5269,1695
335,2020-03-14,3,0,2020-05-13,282,12,45013,24,179316,56939,67854,6556,10312
336,2020-03-14,1,0,2020-05-13,492,25,45063,55,281870,59280,74215,55068,39137
337,2020-03-14,2,0,2020-05-13,392,0,49043,4,39731,6731,14795,5793,9663
338,2020-03-14,1,0,2020-05-13,217,3,48209,42,194843,29297,44664,41767,21255
339,2020-03-14,2,0,2020-05-13,710,9,48039,16,345995,57101,80207,72218,26084
340,2020-03-14,1,0,2020-05-13,9570,745,9009,186,862127,194911,305355,106781,83092
341,2020-03-14,1,0,2020-05-13,7732,963,9003,216,897417,201242,364906,65250,138032
342,2020-03-14,1,0,2020-05-13,51,0,8077,44,148798,35763,62207,4629,2167
343,2020-03-14,2,0,2020-05-13,280,4,13077,19,138015,25269,28524,32767,10634
344,2020-03-14,1,0,2020-05-13,21,0,4009,0,37700,6933,9401,2088,835
345,2020-03-14,1,0,2020-05-13,231,7,1003,51,203360,53519,60659,23845,7737
346,2020-03-14,1,0,2020-05-13,797,57,8013,72,316782,59425,128751,34308,61905
347,2020-03-14,1,0,2020-05-13,232,1,6079,46,280119,70097,110495,13746,11228
348,2020-03-14,1,0,2020-05-13,5249,288,25005,96,557016,124173,161032,100502,54847
349,2020-03-14,1,0,2020-05-13,1111,79,25001,34,213900,80676,86328,14257,11081
350,2020-03-14,1,0,2020-05-13,595,61,24013,10,167319,36730,39526,47123,17348
351,2020-03-14,1,0,2020-05-13,808,77,22095,0,43565,8070,8907,10278,7894
352,2020-03-14,1,0,2020-05-13,716,60,22057,21,98112,19612,26296,15747,13006
353,2020-03-14,1,0,2020-05-13,6,0,27129,0,14798,4088,4934,2490,1631
354,2020-03-14,1,0,2020-05-13,404,18,26115,0,149619,35206,31977,34709,12516
355,2020-03-14,1,0,2020-05-13,31,0,21179,4,45131,9073,12539,7210,3300
356,2020-03-14,1,0,2020-05-13,15,1,17203,0,38942,8978,7421,11097,3807
357,2020-03-14,2,0,2020-05-13,788,64,17163,42,264433,54566,74718,43000,29689
358,2020-03-14,2,0,2020-05-13,292,25,17167,99,198134,45191,89902,5359,19761
359,2020-03-14,1,0,2020-05-13,5244,271,17043,257,931826,189208,281687,188866,288465
360,2020-03-14,1,0,2020-05-13,11,0,16081,0,10776,1500,3083,2173,362
361,2020-03-14,2,0,2020-05-13,21,0,15007,9,71093,18043,32863,303,393
362,2020-03-14,1,0,2020-05-13,324,22,22015,0,125698,23653,33729,25505,18137
363,2020-03-14,2,0,2020-05-13,507,5,16013,0,21583,5080,11133,454,1481
364,2020-03-14,1,0,2020-05-13,7,0,17035,0,10899,2730,1746,3070,729
365,2020-03-14,1,0,2020-05-13,8,1,21017,4,20017,4949,4876,3918,2772
366,2020-03-14,1,0,2020-05-13,30,0,20059,5,25599,5593,7556,4844,2871
367,2020-03-14,1,0,2020-05-13,741,8,19049,0,80864,12950,14862,25142,15109
368,2020-03-14,1,0,2020-05-13,12,0,18179,7,27832,6613,7631,5751,3613
369,2020-03-14,1,0,2020-05-13,340,12,18091,34,110839,25713,31634,14528,9913
370,2020-03-15,1,0,2020-05-14,9,0,37189,10,53421,11059,20186,2793,6198
371,2020-03-15,1,0,2020-05-14,218,9,37195,14,81379,19331,25704,8314,12163
372,2020-03-15,1,0,2020-05-14,207,18,39103,12,176362,40244,39783,47423,21577
373,2020-03-15,1,0,2020-05-14,55,7,41071,11,102366,22508,28176,15075,8041
374,2020-03-15,1,0,2020-05-14,44,1,40119,11,80634,13033,31027,4746,6689
375,2020-03-15,1,0,2020-05-14,49,7,40071,6,45173,11238,16926,2318,3346
376,2020-03-15,1,0,2020-05-14,458,35,40027,77,274024,47856,67279,65436,21796
377,2020-03-15,1,0,2020-05-14,1883,195,39095,251,433404,92861,155314,33977,52725
378,2020-03-15,2,0,2020-05-14,1115,58,36079,10,99464,22683,14809,35503,12857
379,2020-03-15,1,0,2020-05-14,1624,67,33011,62,406371,84563,141330,69277,53999
380,2020-03-15,2,0,2020-05-14,717,18,28049,218,243249,44090,70946,32261,50510
381,2020-03-15,1,0,2020-05-14,69,3,36057,8,49500,11948,11808,9105,7552
382,2020-03-15,2,0,2020-05-14,207,2,36039,0,47791,13422,10749,8529,4511
383,2020-03-15,3,0,2020-05-14,4671,411,36029,262,923995,216391,404471,27167,56203
384,2020-03-15,1,0,2020-05-14,1435,11,49049,122,576496,59457,196631,39538,19909
385,2020-03-15,1,0,2020-05-14,282,18,27163,31,250979,49212,45765,82361,42946
386,2020-03-15,1,0,2020-05-14,2,0,53043,0,10344,3325,2768,1226,810
387,2020-03-15,1,0,2020-05-14,32,3,53041,6,76012,20549,21481,6959,5016
388,2020-03-15,3,0,2020-05-14,278,18,45051,100,310186,90290,116672,9928,11459
389,2020-03-15,1,0,2020-05-14,996,46,45045,137,490332,100264,183123,33865,65400
390,2020-03-15,2,0,2020-05-14,201,8,45007,40,194174,45832,52678,26890,15127
391,2020-03-15,1,0,2020-05-14,2477,124,42079,71,318222,82489,120812,23633,24644
392,2020-03-15,1,0,2020-05-14,3378,133,42077,143,360774,80015,116381,50419,64024
393,2020-03-15,1,0,2020-05-14,1016,28,48121,81,781321,106598,178569,199845,67002
394,2020-03-15,1,0,2020-05-14,18,0,27161,0,18898,4286,5806,3654,1985
395,2020-03-15,1,0,2020-05-14,109,11,12017,40,141373,61636,31961,10413,4184
396,2020-03-15,1,0,2020-05-14,26,3,12003,0,27537,5367,4503,5346,1870
397,2020-03-15,1,0,2020-05-14,112,2,8045,5,57945,10202,22141,6588,4731
398,2020-03-15,6,0,2020-05-14,1643,132,13095,50,91522,18997,28943,4639,17900
399,2020-03-15,2,0,2020-05-14,983,36,13063,34,274150,36959,38624,71553,56469
400,2020-03-15,2,0,2020-05-14,192,13,13059,104,123554,17345,41469,11484,29428
401,2020-03-15,1,0,2020-05-14,78,1,5125,16,116252,26545,21280,31207,6560
402,2020-03-15,2,0,2020-05-14,126,1,5051,41,97994,28731,33527,5279,6279
403,2020-03-15,2,0,2020-05-14,390,19,1117,32,208721,41610,48813,50684,30792
404,2020-03-15,1,0,2020-05-14,447,30,1081,28,156597,24513,45450,22506,11087
405,2020-03-15,1,0,2020-05-14,1382,11,6083,82,442996,86816,186689,13296,27133
406,2020-03-15,1,0,2020-05-14,3198,139,6071,410,2121220,330448,569986,246417,174677
407,2020-03-15,1,0,2020-05-14,1287,40,24027,16,312495,57302,65820,95857,92815
409,2020-03-15,1,0,2020-05-14,15,0,23015,4,34021,11973,10480,5626,2490
410,2020-03-15,1,0,2020-05-14,516,18,22087,8,45067,6771,7799,9549,5298
411,2020-03-15,1,0,2020-05-14,483,23,26139,22,280243,54457,81959,50570,37371
412,2020-03-15,3,0,2020-05-14,6774,435,25023,47,509114,119899,136325,110866,55732
413,2020-03-15,1,0,2020-05-14,4974,487,25013,119,469188,103567,167034,42218,36149
414,2020-03-15,1,0,2020-05-14,1337,39,17201,87,287512,65218,107129,21596,27099
415,2020-03-15,1,0,2020-05-14,112,8,17195,9,56823,14999,17799,8219,4591
416,2020-03-15,1,0,2020-05-14,155,13,17027,4,37640,8553,8805,10101,3446
417,2020-03-15,1,0,2020-05-14,117,6,15009,20,164094,37939,78196,1173,985
418,2020-03-15,1,0,2020-05-14,263,8,13217,10,105042,18455,17207,25405,10265
419,2020-03-15,1,0,2020-05-14,20,0,21049,8,35757,8552,8719,6942,4948
420,2020-03-15,1,0,2020-05-14,2634,67,19153,112,467235,81860,211905,22991,64988
421,2020-03-15,1,0,2020-05-14,978,88,18057,10,309687,49209,75774,76342,52159
422,2020-03-15,2,0,2020-05-14,115,4,19005,0,13940,4004,4192,2562,1118
423,2020-03-16,1,0,2020-05-15,938,37,37063,148,300865,51648,97580,44478,99486
424,2020-03-16,1,0,2020-05-15,212,24,39055,12,93895,23672,19423,26377,16145
425,2020-03-16,1,0,2020-05-15,116,3,40017,8,132922,23558,23429,38226,11362
426,2020-03-16,1,0,2020-05-15,51,5,41003,12,88249,18413,30157,8723,10147
427,2020-03-16,1,0,2020-05-15,1440,82,36067,152,467669,103054,201920,15257,44431
428,2020-03-16,1,0,2020-05-15,39,0,33003,8,47524,16281,16830,5466,4759
429,2020-03-16,1,0,2020-05-15,73,8,29037,9,101888,22296,18215,29184,8177
430,2020-03-16,1,0,2020-05-15,215,23,28095,9,35967,9309,8405,5542,2502
431,2020-03-16,1,0,2020-05-15,78,10,28045,6,46277,11941,9902,8302,7573
432,2020-03-16,1,0,2020-05-15,133,7,36069,27,109491,27978,32239,20111,20517
433,2020-03-16,2,0,2020-05-15,44,0,36003,6,47400,11338,13849,5977,2897
434,2020-03-16,4,0,2020-05-15,4181,359,34035,28,333316,67698,77232,89990,107106
435,2020-03-16,1,0,2020-05-15,777,49,34019,12,125717,30279,29468,34903,26970
436,2020-03-16,1,0,2020-05-15,62,3,51199,0,67196,14070,8592,23788,16047
437,2020-03-16,1,0,2020-05-15,442,4,51179,4,141159,19771,23234,44780,19394
438,2020-03-16,1,0,2020-05-15,8,0,50017,2,28901,7904,6476,8363,3112
439,2020-03-16,1,0,2020-05-15,196,1,49051,0,29306,4220,6251,5980,1560
440,2020-03-16,1,0,2020-05-15,5,0,55141,27,73427,18838,28424,7383,11273
441,2020-03-16,1,0,2020-05-15,128,4,55087,64,183288,35410,62760,32331,37279
442,2020-03-16,1,0,2020-05-15,86,0,49045,4,63357,8290,14021,11892,2832
443,2020-03-16,1,0,2020-05-15,108,8,45039,0,22868,6384,3385,5149,3790
444,2020-03-16,2,1,2020-05-15,66,5,48321,6,36744,8504,11285,4165,3182
445,2020-03-16,1,0,2020-05-15,122,11,48037,82,93635,20099,28676,6732,13166
446,2020-03-16,1,0,2020-05-15,66,2,47155,16,95523,23741,33240,10415,10326
447,2020-03-16,1,0,2020-05-15,682,20,12033,120,309924,68143,124398,13067,29007
448,2020-03-16,1,0,2020-05-15,249,14,12069,158,326215,107419,68370,51090,21071
449,2020-03-16,1,0,2020-05-15,397,11,13117,24,211300,33215,42508,48059,30681
450,2020-03-16,1,0,2020-05-15,952,8,5079,0,13885,2882,1780,1742,1061
451,2020-03-16,1,0,2020-05-15,18,0,5041,0,12094,3044,3292,991,1641
452,2020-03-16,1,0,2020-05-15,16,0,5025,0,8332,2195,842,2314,391
453,2020-03-16,1,0,2020-05-15,72,4,5023,0,25361,8437,6837,2668,1886
455,2020-03-16,1,0,2020-05-15,41,1,6057,10,98838,33612,29668,10724,6945
456,2020-03-16,1,0,2020-05-15,2140,40,13139,85,192865,36793,55871,26894,28354
457,2020-03-16,1,0,2020-05-15,65,1,24041,16,37461,12868,12349,4977,8989
458,2020-03-16,1,0,2020-05-15,1371,88,24021,18,246105,46881,71733,53410,33257
459,2020-03-16,1,0,2020-05-15,76,0,27013,29,65767,12070,26962,8604,13090
460,2020-03-16,1,0,2020-05-15,117,2,27009,0,39360,7326,6977,12786,8907
461,2020-03-16,1,0,2020-05-15,4277,237,17197,92,687727,116816,159128,167945,88973
462,2020-03-16,1,0,2020-05-15,156,6,17143,107,186145,40675,69524,14675,37537
463,2020-03-16,1,0,2020-05-15,195,6,13285,20,69433,13380,22499,5267,14571
464,2020-03-16,1,0,2020-05-15,240,10,13223,8,152399,21365,20511,47959,7295
465,2020-03-16,1,0,2020-05-15,749,48,22005,0,119129,18726,24490,29591,16155
466,2020-03-16,1,0,2020-05-15,398,33,18005,17,81024,16862,32409,5780,15691
467,2020-03-16,1,0,2020-05-15,255,33,18043,16,76481,16661,15216,21045,15468
468,2020-03-17,1,0,2020-05-16,232,1,37163,8,63664,14291,16513,9705,5051
469,2020-03-17,1,0,2020-05-16,111,16,39037,6,51919,13217,14279,8856,4460
470,2020-03-17,1,0,2020-05-16,1106,32,38017,111,170620,27710,82990,9962,25120
471,2020-03-17,2,0,2020-05-16,20,0,39031,7,36602,9240,10654,4507,2400
472,2020-03-17,2,0,2020-05-16,112,0,38015,72,92372,18957,41684,6949,9593
473,2020-03-17,1,0,2020-05-16,181,5,37097,36,169798,34692,50464,23922,21131
474,2020-03-17,1,0,2020-05-16,78,3,36121,5,40886,9523,9848,8284,5531
475,2020-03-17,1,0,2020-05-16,1217,24,36105,10,75783,18426,21603,9533,5531
476,2020-03-17,2,1,2020-05-16,64,2,41039,67,363471,90330,148796,6031,7544
477,2020-03-17,1,0,2020-05-16,219,8,39085,27,229701,58488,68862,46779,26862
478,2020-03-17,1,0,2020-05-16,29,2,40117,0,16448,4188,3171,3594,1088
479,2020-03-17,1,0,2020-05-16,1199,146,39099,67,231857,62316,72677,28166,29182
480,2020-03-17,2,0,2020-05-16,432,16,29095,274,688554,136794,235620,85242,144093
481,2020-03-17,1,0,2020-05-16,331,2,31153,8,175188,26946,36317,53064,27509
482,2020-03-17,1,0,2020-05-16,8,0,31107,0,8496,2628,3157,1044,454
483,2020-03-17,2,0,2020-05-16,1811,113,34015,14,291372,60833,63700,75338,40948
484,2020-03-17,1,0,2020-05-16,55,1,29051,25,76749,16261,30450,5019,18630
485,2020-03-17,1,0,2020-05-16,100,1,29019,110,174589,28350,79190,8973,14188
486,2020-03-17,1,0,2020-05-16,518,83,42007,20,168161,45796,44988,34187,14237
487,2020-03-17,1,0,2020-05-16,438,30,36083,12,159800,35905,34632,43766,23281
488,2020-03-17,1,0,2020-05-16,91,4,36019,21,81224,17868,31318,3332,2883
489,2020-03-17,1,0,2020-05-16,22,0,35055,6,32809,10333,13039,937,892
490,2020-03-17,1,0,2020-05-16,1077,118,34041,20,107088,24579,21965,30372,15098
491,2020-03-17,1,0,2020-05-16,564,17,53021,0,89124,11049,18701,17143,12415
493,2020-03-17,2,0,2020-05-16,1226,113,51087,53,324073,65204,86422,75006,81929
494,2020-03-17,1,0,2020-05-16,87,5,51075,0,22148,6309,2867,7375,9551
496,2020-03-17,1,0,2020-05-16,1,0,56029,4,29276,8475,14024,1091,1284
497,2020-03-17,2,0,2020-05-16,181,1,56021,15,97031,20072,45418,2164,4906
498,2020-03-17,4,0,2020-05-16,820,18,55059,27,167886,31603,43099,35639,16754
499,2020-03-17,1,0,2020-05-16,284,13,28059,48,141314,28610,40035,17891,15030
500,2020-03-17,1,0,2020-05-16,30,1,53045,6,61569,18441,12626,9263,3967
501,2020-03-17,1,0,2020-05-16,98,1,54037,5,55673,11916,11227,14615,6909
502,2020-03-17,1,0,2020-05-16,290,5,45091,24,251664,48997,65998,45082,25830
503,2020-03-17,1,0,2020-05-16,1222,60,45079,211,404869,68651,153326,37877,75200
504,2020-03-17,1,0,2020-05-16,9,1,45017,0,14808,4258,1761,4456,1252
505,2020-03-17,2,0,2020-05-16,616,50,48303,267,298042,49312,131247,7920,9143
506,2020-03-17,2,0,2020-05-16,247,12,48139,18,164092,29137,37900,35338,12728
507,2020-03-17,1,0,2020-05-16,318,18,48041,48,214231,26525,88215,7969,11912
508,2020-03-17,1,0,2020-05-16,359,10,12009,159,568183,170919,208024,18133,9746
509,2020-03-17,1,0,2020-05-16,3658,112,10005,38,215551,71832,67155,21284,13495
510,2020-03-17,1,0,2020-05-16,490,17,13245,264,201568,38152,64662,15991,56855
511,2020-03-17,1,0,2020-05-16,722,41,12105,145,652256,169578,191505,49657,25928
512,2020-03-17,1,0,2020-05-16,1238,48,4017,12,107902,24267,28352,2805,3636
514,2020-03-17,1,0,2020-05-16,90,1,1115,6,86937,18943,13122,23213,6478
515,2020-03-17,1,0,2020-05-16,275,4,1089,100,353213,70040,152471,9554,43165
516,2020-03-17,1,0,2020-05-16,215,6,28047,57,200491,38987,74626,12477,24161
517,2020-03-17,1,0,2020-05-16,1483,25,6029,144,878744,130831,301473,18316,21087
518,2020-03-17,2,0,2020-05-16,321,8,6053,27,433168,76257,159164,19931,18021
519,2020-03-17,1,0,2020-05-16,180,6,13313,34,103963,18625,36398,8279,19252
520,2020-03-17,1,0,2020-05-16,76,0,15001,24,196325,52582,78955,1381,878
521,2020-03-17,1,0,2020-05-16,288,8,23031,14,201454,52544,59840,41851,12475
522,2020-03-17,1,0,2020-05-16,17,0,23017,6,57230,16027,15056,9317,3776
523,2020-03-17,1,0,2020-05-16,120,8,23011,16,121289,31337,45061,11493,14662
524,2020-03-17,1,0,2020-05-16,363,32,22117,13,46449,11494,9870,4859,2639
525,2020-03-17,1,0,2020-05-16,33,2,27103,0,33477,6976,8841,9420,7920
526,2020-03-17,2,0,2020-05-16,117,5,27091,0,20084,5976,8251,1799,1441
527,2020-03-17,1,0,2020-05-16,99,10,26137,4,24247,6554,8836,1755,3056
528,2020-03-17,1,0,2020-05-16,414,26,26075,51,158989,36118,47593,16641,12521
529,2020-03-17,2,0,2020-05-16,110,8,18047,7,22835,5422,3373,7478,1799
530,2020-03-17,2,0,2020-05-16,2840,150,18089,188,488694,104898,143588,63846,52847
531,2020-03-17,1,0,2020-05-16,19,0,16065,4,38241,3374,12502,3253,4278
532,2020-03-17,1,0,2020-05-16,14,3,21143,0,8268,2744,1182,1422,792
533,2020-03-17,1,0,2020-05-16,3009,208,22033,124,446167,81150,186369,24975,80483
534,2020-03-17,1,0,2020-05-16,4,0,19001,0,7192,2161,2082,1623,886
535,2020-03-17,1,0,2020-05-16,1571,29,19013,24,132960,28271,61105,4792,14234
536,2020-03-17,1,0,2020-05-16,60,0,20045,10,117806,18450,44266,16065,9446
537,2020-03-17,1,0,2020-05-16,1299,2,20057,10,34658,5103,14860,1181,2097
538,2020-03-18,1,0,2020-05-17,120,3,37129,57,219866,48907,91593,10636,27681
539,2020-03-18,2,0,2020-05-17,40,2,38059,0,30059,6275,7229,8936,4091
540,2020-03-18,1,0,2020-05-17,139,3,39023,38,135520,33970,37879,19874,10509
541,2020-03-18,1,0,2020-05-17,15,0,39005,6,53299,12790,14226,9223,5477
542,2020-03-18,1,0,2020-05-17,116,10,37125,68,94191,28522,27553,9738,8592
543,2020-03-18,1,0,2020-05-17,232,27,36113,24,64701,17940,22718,8443,14929
544,2020-03-18,1,0,2020-05-17,219,11,36115,0,62183,15438,12715,15270,5325
545,2020-03-18,1,0,2020-05-17,203,6,37071,74,214049,46215,51997,37647,19538
546,2020-03-18,1,0,2020-05-17,846,47,37081,142,517197,102558,196390,35632,83688
547,2020-03-18,1,0,2020-05-17,149,0,37093,0,52571,7093,5830,13955,3987
548,2020-03-18,1,0,2020-05-17,48,0,37109,10,80504,18644,15869,20241,8883
549,2020-03-18,1,0,2020-05-17,258,5,39041,6,193024,34052,37292,55997,38442
550,2020-03-18,1,0,2020-05-17,189,6,42001,8,101589,26312,25313,24117,9540
551,2020-03-18,1,0,2020-05-17,41,1,39077,12,58497,13292,15431,11024,7980
552,2020-03-18,1,0,2020-05-17,332,30,39109,10,104081,25472,28424,20185,13301
553,2020-03-18,2,0,2020-05-17,53,0,33001,10,60383,17260,18326,11703,6910
554,2020-03-18,1,0,2020-05-17,278,12,33013,18,147958,34833,49685,25542,29199
555,2020-03-18,3,0,2020-05-17,1758,112,34001,64,272926,62613,101899,22893,27658
556,2020-03-18,1,0,2020-05-17,701,52,29183,39,385115,74900,98096,97716,41422
557,2020-03-18,1,0,2020-05-17,44,2,31111,19,35569,8746,16336,736,1591
558,2020-03-18,1,0,2020-05-17,252,8,31001,10,31564,7465,12794,2636,2459
560,2020-03-18,1,0,2020-05-17,5,0,36041,0,4646,1721,1093,716,360
561,2020-03-18,1,0,2020-05-17,71,0,36045,10,116567,19760,51101,2805,6495
562,2020-03-18,1,0,2020-05-17,110,4,36051,0,64373,14878,15916,13541,6552
563,2020-03-18,1,0,2020-05-17,41,0,36031,0,38233,11100,12933,4445,4122
564,2020-03-18,1,0,2020-05-17,117,2,36017,7,48763,12688,14252,6876,4495
566,2020-03-18,1,1,2020-05-17,775,57,53005,44,190529,37874,64124,16593,19564
567,2020-03-18,1,0,2020-05-17,22,1,51036,0,7022,2156,704,2572,1020
568,2020-03-18,1,0,2020-05-17,45,0,55063,52,117582,24464,55322,6130,15522
569,2020-03-18,2,0,2020-05-17,148,4,55131,12,133967,30378,34829,36572,20013
570,2020-03-18,1,0,2020-05-17,12,0,54055,29,60963,16998,17692,5437,4743
571,2020-03-18,1,0,2020-05-17,2096,22,55009,60,258004,49706,115760,12945,32169
572,2020-03-18,2,0,2020-05-17,63,0,49005,14,120288,15104,49077,4975,3982
573,2020-03-18,1,0,2020-05-17,25,1,49003,0,52182,9213,14049,7234,4528
574,2020-03-18,1,0,2020-05-17,164,11,45061,0,17897,4150,2263,3775,1449
575,2020-03-18,2,0,2020-05-17,1344,149,42069,51,211960,54892,76623,19131,21872
576,2020-03-18,2,0,2020-05-17,851,16,42133,60,442216,99386,145129,68027,33481
577,2020-03-18,1,0,2020-05-17,88,0,47021,0,39713,7818,5410,12779,3553
578,2020-03-18,1,0,2020-05-17,8,1,48285,3,19859,6001,5672,3134,1252
579,2020-03-18,5,0,2020-05-17,98,4,48309,54,245720,46694,99509,6309,12429
580,2020-03-18,1,0,2020-05-17,50,2,48325,0,48548,10696,8673,10597,3025
581,2020-03-18,1,0,2020-05-17,42,1,48401,0,53026,11467,11331,9462,4808
582,2020-03-18,1,0,2020-05-17,477,18,48479,56,269624,34315,92821,3746,3967
583,2020-03-18,1,0,2020-05-17,78,2,48485,24,131778,25521,56671,3347,7718
584,2020-03-18,4,0,2020-05-17,481,19,48491,90,508313,81426,119409,110830,48408
585,2020-03-18,1,0,2020-05-17,100,1,56039,6,22923,4298,13175,668,4218
586,2020-03-18,1,0,2020-05-17,274,0,47147,8,68575,13369,14194,16455,6848
587,2020-03-18,2,0,2020-05-17,739,41,47165,38,175730,36997,42078,38720,14095
588,2020-03-18,1,0,2020-05-17,3677,208,42011,71,415500,93051,144733,48839,30293
589,2020-03-18,1,0,2020-05-17,36,2,28111,0,12047,2963,1691,2350,915
590,2020-03-18,1,0,2020-05-17,279,6,12073,60,285890,49057,130380,7476,26408
591,2020-03-18,1,0,2020-05-17,12,0,8125,0,10109,2385,4506,288,524
592,2020-03-18,1,0,2020-05-17,909,125,9007,24,164110,41372,41715,44932,29896
593,2020-03-18,3,0,2020-05-17,1197,52,10001,29,173145,36849,53645,22059,13367
594,2020-03-18,1,0,2020-05-17,314,16,13153,36,150341,25522,49744,14949,16117
595,2020-03-18,1,0,2020-05-17,251,16,12119,0,116754,74936,14014,7500,11645
596,2020-03-18,1,0,2020-05-17,77,2,12131,28,63457,16604,16944,7835,8433
597,2020-03-18,1,0,2020-05-17,205,6,13073,0,143723,26092,19068,43364,12213
598,2020-03-18,1,0,2020-05-17,15,1,5011,0,10994,2825,2988,1064,822
599,2020-03-18,1,0,2020-05-17,93,3,5045,25,121282,19658,38558,17665,8345
600,2020-03-18,1,0,2020-05-17,143,5,5143,61,223683,34691,82877,18631,19746
601,2020-03-18,1,0,2020-05-17,130,3,1015,24,115527,27115,36659,9682,10880
602,2020-03-18,1,0,2020-05-17,866,64,4005,41,138639,23195,58932,5099,4615
