,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in,density,pop_2019,percent_democrat,percent_gop,percent_in_poverty,pop_under18,pop_over65,pop_2018,median_age,percent_with_bachelors
785,2020-03-20,1,0,2020-05-22,189,4,36037,10,58537,13935,18056,11097,7281,116.20104734,57280,0.283939009933,0.6534766790659999,9.9,11934,10453,58112,43.3,21.5
786,2020-03-20,3,0,2020-05-22,897,40,36063,32,212675,52917,59899,38903,15712,400.65064847,209281,0.382418604651,0.572360465116,13.0,42846,38400,211704,43.2,23.8
787,2020-03-20,2,0,2020-05-22,828,41,36065,51,232324,56184,88331,13137,20130,188.62097719,228671,0.366600696266,0.578115313081,14.8,49082,41650,230782,41.2,24.7
788,2020-03-20,1,0,2020-05-22,1921,61,34011,36,154952,30141,45043,16311,16690,309.34872587,149527,0.5101097740389999,0.456693952997,15.2,36503,22325,153400,37.2,14.7
790,2020-03-20,1,0,2020-05-22,2086,87,35031,5,72849,11923,20212,2238,2561,13.093231142999999,71367,0.633062382762,0.235342215382,32.3,21366,8412,72849,32.0,11.6
791,2020-03-20,1,0,2020-05-22,697,28,42055,24,153003,38030,48776,21366,12306,200.73439178,155027,0.249794505732,0.714600908501,11.0,34814,28920,153751,41.4,21.0
795,2020-03-20,2,0,2020-05-22,71,0,53015,18,103590,26255,31339,8261,6942,96.91166412,110593,0.3922611850060001,0.529097504672,12.2,24114,19408,105112,41.5,16.6
796,2020-03-20,1,0,2020-05-22,62,2,50001,0,36825,9459,13547,5481,2569,47.991200971000005,36777,0.637619372442,0.301102773988,8.9,6474,6832,36939,43.7,36.7
797,2020-03-20,1,0,2020-05-22,51,1,50021,13,59676,16414,25530,3971,3432,62.583169139,58191,0.49273318872,0.450867678959,10.4,10595,12283,59273,46.6,30.3
798,2020-03-20,1,0,2020-05-22,711,11,51001,10,32840,9713,10922,3289,2214,71.923561531,32316,0.42761028245,0.544715963186,17.3,6881,7171,32742,45.9,18.5
799,2020-03-20,1,0,2020-05-22,30,1,51073,7,37035,9239,7401,10428,3306,171.47072076,37348,0.276531448474,0.670303216554,9.1,7486,6788,37161,44.7,22.8
800,2020-03-20,1,0,2020-05-22,75,3,55055,4,84586,18308,23222,20226,9790,152.32759668,84769,0.391243738777,0.553090445138,8.1,18371,13470,84652,40.7,24.8
801,2020-03-20,1,0,2020-05-22,36,1,55073,52,135293,30856,58518,10462,12548,87.816412897,135692,0.384551700097,0.566602274543,7.5,31270,22508,135264,40.6,25.6
802,2020-03-20,1,0,2020-05-22,520,15,55105,33,161226,34912,51579,22609,11201,227.46671712,163354,0.524179470437,0.419532801194,10.9,38146,25528,161769,39.5,21.8
803,2020-03-20,2,0,2020-05-22,58,0,55109,0,87142,16229,21903,23315,11749,125.52631489,90687,0.373694440291,0.557957239582,4.7,22424,11411,87917,38.6,33.7
804,2020-03-20,1,0,2020-05-22,30,0,56005,14,48116,6482,25287,722,4307,9.650222492000001,46341,0.0738221354893,0.8797323668799999,9.2,13177,3971,47708,33.5,19.2
805,2020-03-20,1,0,2020-05-22,68,0,56025,14,81023,16036,38831,1794,2705,14.953176216,79858,0.202289723941,0.72394054104,9.9,19405,11087,80610,36.6,22.7
806,2020-03-20,1,0,2020-05-22,49,0,55045,6,36869,8908,11936,7568,5174,63.282897588999994,36960,0.485391942951,0.462615081688,7.7,8317,6468,36864,42.9,23.0
807,2020-03-20,1,0,2020-05-22,21,0,55033,0,44260,9015,14363,7623,4291,53.36404640000001,45368,0.409687230469,0.521448999047,12.5,8884,6688,44498,34.3,28.0
808,2020-03-20,1,0,2020-05-22,15,0,53055,0,16221,6649,6962,381,438,101.09730097,17582,0.666068561715,0.25035414109000004,10.2,2232,5248,16473,56.1,48.6
809,2020-03-20,1,0,2020-05-22,10,1,53065,0,43858,13171,10517,5076,1381,18.456077462,45723,0.264509064363,0.672770410026,13.5,9663,9689,44214,46.6,18.5
810,2020-03-20,1,0,2020-05-22,135,18,54035,0,29123,7844,6150,4622,2078,61.538550758,28576,0.218698381236,0.7399240171789999,16.7,6295,5668,29018,43.4,17.1
811,2020-03-20,1,0,2020-05-22,214,18,54039,156,187827,49628,73749,8336,28928,197.5573514,178124,0.373153234839,0.5795509093819999,17.1,37561,36007,185710,43.3,24.9
812,2020-03-20,3,0,2020-05-22,325,6,28121,18,149645,29151,34397,33787,25412,200.22178346,155271,0.223955277397,0.752461047004,9.6,35975,21695,151240,37.4,29.2
813,2020-03-20,1,0,2020-05-22,46,0,55017,6,63445,14882,18128,12549,7841,64.12223077899999,64658,0.37733151155,0.569158908201,11.3,14472,10768,63635,40.9,20.1
814,2020-03-20,1,0,2020-05-22,16,0,55031,0,43503,10444,12633,8383,5134,33.083066459,43150,0.511246337616,0.4352941176470001,11.7,8725,7600,43402,41.9,24.0
815,2020-03-20,1,0,2020-05-22,190,4,42049,88,277794,63334,121059,5351,10146,337.55736828,269728,0.467587853975,0.487615148414,15.3,59836,46335,275972,39.4,27.7
816,2020-03-20,2,0,2020-05-22,122,2,45075,20,89116,22393,25025,8041,7684,77.891551197,86175,0.676334226252,0.306743251597,25.9,19672,16249,88454,39.6,19.5
817,2020-03-20,1,0,2020-05-22,110,3,45077,15,121449,25531,27285,22386,13060,255.31145916,126884,0.211311411676,0.7385975322789999,16.6,23689,19478,122746,36.2,24.5
818,2020-03-20,1,1,2020-05-22,574,30,45041,98,138537,30487,48416,9134,18844,172.75603372,138293,0.460965899256,0.510611043794,18.0,33224,22029,138561,39.0,23.1
819,2020-03-20,1,0,2020-05-22,339,17,45085,17,107379,22798,35121,8162,8715,160.46489451,106721,0.545405012713,0.42528605158,18.7,26008,16592,106995,36.3,18.5
820,2020-03-20,1,0,2020-05-22,37,1,47001,25,75538,19563,20319,10745,26619,228.28363229,76978,0.303132254483,0.645998048649,16.5,16004,14731,75775,43.3,23.5
821,2020-03-20,1,0,2020-05-22,78,3,47009,16,127135,32770,34264,21158,12612,238.15910556,133088,0.2330806765800001,0.7210360855560001,9.9,26545,25022,128443,43.4,24.0
822,2020-03-20,1,0,2020-05-22,90,1,47011,27,103666,22968,31837,10966,10165,328.83989693,108110,0.184152948531,0.775187539071,14.7,23205,17356,104557,39.5,21.9
823,2020-03-20,1,0,2020-05-22,242,6,45031,12,67572,16204,14632,10822,6932,118.83322041,66618,0.467876906465,0.505230125523,23.5,15238,11912,67253,41.4,17.2
824,2020-03-20,1,0,2020-05-22,4,0,42105,4,17070,5099,4828,1964,1740,15.28313493,16526,0.1671595731,0.80326604089,14.8,3550,3860,16937,46.7,15.5
825,2020-03-20,1,0,2020-05-22,166,7,45003,35,165707,41209,47319,21058,17252,159.59199841,170872,0.34004252872,0.614941222099,15.0,36645,30578,166926,41.0,26.4
826,2020-03-20,1,0,2020-05-22,211,15,45015,0,204632,37127,38077,49369,20935,206.4992844,227907,0.38637083592,0.560359355795,12.8,50532,27136,209065,36.0,23.8
827,2020-03-20,1,0,2020-05-22,289,36,45027,6,34156,10223,5511,5586,2577,55.596729558999996,33745,0.503760886778,0.478094484033,26.4,6750,7439,34017,44.3,15.5
828,2020-03-20,2,0,2020-05-22,101,0,47043,6,51341,10824,11773,9759,4946,110.12082279,53948,0.25339706751200003,0.7096514313339999,13.8,12279,8051,51988,39.4,15.4
829,2020-03-20,1,0,2020-05-22,29,2,48147,2,33787,8521,7039,5984,2301,39.865984721,35514,0.17733043768800005,0.7965252255259999,13.8,7244,6445,34175,41.9,16.7
830,2020-03-20,1,0,2020-05-22,27,1,48219,0,23273,4565,7263,3136,2882,25.342588379000002,23021,0.172617412799,0.7955232079100001,19.5,6091,3192,23162,33.5,14.0
831,2020-03-20,1,0,2020-05-22,18,0,48459,0,40506,9637,6339,10028,2388,71.619969175,41753,0.149390626963,0.829124261842,15.9,9867,7098,40769,40.9,17.0
832,2020-03-20,1,0,2020-05-22,21,0,48067,0,30118,8380,7105,4676,1969,32.045993415,30026,0.193865242116,0.791142512494,20.4,6812,6474,30087,43.4,16.4
833,2020-03-20,1,0,2020-05-22,47,2,47059,6,68520,18918,21775,5232,4417,111.01328032,69069,0.17926014218199998,0.78915329275,15.1,13442,14283,68669,44.5,15.3
834,2020-03-20,1,0,2020-05-22,25,2,47063,20,63465,14917,19050,5745,10890,402.84412486,64934,0.198017396375,0.769668108266,17.1,14837,11409,63740,40.4,16.1
835,2020-03-20,1,0,2020-05-22,78,0,47119,65,87606,18777,22431,15790,10646,157.20258709,96387,0.285901676742,0.678139614463,10.8,21025,13716,89776,38.8,21.8
836,2020-03-20,1,0,2020-05-22,423,2,47167,7,61434,11660,10056,16764,2620,134.3756967,61599,0.247261680644,0.7227879513950001,12.0,15386,8469,61446,37.5,16.7
837,2020-03-20,1,0,2020-05-22,55,7,48049,12,37787,9428,13457,1363,1818,40.090958631999996,37864,0.116209047244,0.860993619614,13.2,8623,7236,37834,41.3,19.3
838,2020-03-20,1,0,2020-05-22,190,11,28113,28,39763,8664,11208,2920,4048,96.054561794,39288,0.488453911597,0.495618243459,30.6,10439,6489,39737,37.3,15.5
839,2020-03-20,1,0,2020-05-22,101,3,12087,14,76745,22310,36257,2315,5832,75.509435696,74228,0.446552292973,0.515742093604,12.0,11528,16263,76325,47.3,33.3
840,2020-03-20,1,0,2020-05-22,23,0,8113,0,7804,1475,4054,318,1021,6.356440374500001,8179,0.686615634424,0.2389236836,8.6,1461,995,7968,41.5,56.7
841,2020-03-20,1,0,2020-05-22,910,72,9011,32,270772,63495,110317,26738,28148,398.72059141,265206,0.505520891052,0.438250339284,9.8,53209,46320,268881,41.4,33.3
842,2020-03-20,14,0,2020-05-22,439,24,13045,18,114898,20423,28306,18342,13592,240.45156181,119992,0.28397037308,0.6854197147040001,16.8,27861,15152,116022,34.5,20.6
843,2020-03-20,1,0,2020-05-22,38,0,13201,0,5884,1561,1093,1236,607,20.246237336,5718,0.244881889764,0.743307086614,22.4,1339,1244,5836,43.8,12.3
844,2020-03-20,1,0,2020-05-22,114,8,13207,0,26795,6594,3994,6505,3728,69.625311737,27578,0.281656804734,0.6959368836290001,13.0,5652,4736,27010,43.1,26.3
845,2020-03-20,1,0,2020-05-22,509,17,13215,61,198647,34483,72814,13290,39853,904.33168193,195769,0.579654566745,0.39375,20.1,48785,24712,196670,33.9,26.2
846,2020-03-20,1,0,2020-05-22,103,5,13219,0,35972,7602,4966,11004,7305,218.51540925,40280,0.276037834997,0.677088807147,5.7,9934,5357,37017,40.4,51.1
847,2020-03-20,2,0,2020-05-22,41,3,13227,6,30343,8464,6572,5945,4049,140.44249934,32591,0.141396080675,0.833285652982,11.0,6362,6417,30832,45.1,23.7
848,2020-03-20,1,0,2020-05-22,170,19,13243,0,7206,2258,1937,537,487,15.827719352999999,6778,0.551640759931,0.438687392055,30.8,1824,1499,7087,40.0,11.7
849,2020-03-20,2,0,2020-05-22,250,14,13255,22,64192,14777,11503,11411,9451,340.33316973,66703,0.36033153431,0.602775636083,17.3,15507,11052,64719,39.1,16.4
850,2020-03-20,2,0,2020-05-22,436,40,13261,10,30687,6539,8473,2562,3551,61.141832578999995,29524,0.503052948145,0.480725416932,25.7,7057,4838,30352,35.5,18.6
851,2020-03-20,2,0,2020-05-22,209,26,13273,0,8978,2148,1495,1557,810,25.409627259,8531,0.5424742761429999,0.447954055994,27.8,2064,1622,8859,40.9,12.3
852,2020-03-20,1,0,2020-05-22,212,14,13277,20,40531,8091,13154,2630,7687,155.79031876,40644,0.304157549234,0.678336980306,19.6,10067,5778,40510,35.5,16.5
853,2020-03-20,1,0,2020-05-22,92,12,13287,0,8036,2004,1532,1298,679,27.976777811999998,7985,0.366666666667,0.617699115044,27.9,1935,1436,7962,38.8,12.5
854,2020-03-20,2,0,2020-05-22,204,20,13321,0,20809,5131,2681,5586,1388,35.476726848,20247,0.243769658843,0.7432857488510001,20.5,4802,3744,20656,41.1,10.4
855,2020-03-20,1,0,2020-05-22,15,0,13181,0,7768,2318,1206,1845,183,37.650702451,7921,0.31,0.672926829268,17.2,1520,1761,7799,47.3,13.5
856,2020-03-20,2,0,2020-05-22,428,21,13051,78,285506,56014,115610,10130,36649,668.24945353,289430,0.556516653618,0.41173252337,14.4,62468,41403,287049,35.2,33.2
857,2020-03-20,1,0,2020-05-22,101,1,13085,0,23397,6208,3263,6428,4634,123.83548313,26108,0.123630136986,0.845890410959,8.7,5006,4659,23861,43.4,30.4
858,2020-03-20,1,0,2020-05-22,478,22,13097,8,140152,22028,22953,37459,20926,731.21043705,146343,0.539893663384,0.4323716551899999,12.6,37390,15585,141840,36.4,27.1
859,2020-03-20,1,0,2020-05-22,26,2,13149,0,11607,2692,1237,3122,765,40.284179989,11923,0.176652401331,0.8012363290539999,17.1,2721,1886,11677,41.5,9.8
860,2020-03-20,1,0,2020-05-22,50,1,13171,0,18282,3955,2671,4113,1903,103.96149303,19077,0.299273927393,0.6842244224420001,17.3,3865,3034,18513,37.5,17.1
861,2020-03-20,1,0,2020-05-22,492,7,4027,42,204281,45739,69297,3589,2056,38.772802141999996,213787,0.449863833755,0.5050663657109999,19.5,53271,37429,207829,34.3,14.8
862,2020-03-20,1,0,2020-05-22,73,0,1043,12,81703,19667,21995,9859,5556,114.01021653,83768,0.100059016042,0.878105048554,14.5,18572,14803,82313,40.6,13.7
863,2020-03-20,1,0,2020-05-22,69,2,1071,10,52326,13441,13628,6942,4075,47.891104629,51626,0.17623286023600002,0.800721674284,19.7,11159,9972,52094,43.3,14.2
864,2020-03-20,1,0,2020-05-22,17,0,1075,0,14021,3811,3147,2174,966,22.823980559000002,13805,0.14932910114,0.839561390853,17.4,3065,2938,13933,44.5,12.5
865,2020-03-20,1,0,2020-05-22,122,2,1077,48,92590,23452,27415,11770,6900,138.81313278,92729,0.254476592894,0.714580166439,14.0,18522,17876,92585,41.4,23.9
866,2020-03-20,1,0,2020-05-22,63,5,1129,0,16746,4103,2726,2807,1842,15.113785233,16326,0.278615167216,0.710197833255,17.6,3703,3038,16643,43.6,11.1
867,2020-03-20,1,0,2020-05-22,220,25,8014,20,64283,11264,8491,22711,28489,2135.0741839,70465,0.523003588453,0.382196989984,4.9,15692,8499,66120,37.7,55.5
868,2020-03-20,1,0,2020-05-22,21,0,8093,0,16900,4718,3117,5617,827,8.5897142148,18845,0.327086383602,0.5908247925819999,8.1,3009,3322,17392,50.6,30.2
869,2020-03-20,1,0,2020-05-22,9,0,6005,6,37306,12967,8063,3817,3843,66.858209499,39752,0.34353543582,0.5957756313279999,11.8,5822,9952,37829,50.5,20.3
870,2020-03-20,4,0,2020-05-22,1145,22,6025,28,179957,30768,52816,4507,4184,43.399192676999995,181215,0.6818279801680001,0.270532442337,21.4,51676,22446,180216,32.4,14.5
871,2020-03-20,1,0,2020-05-22,181,8,24047,6,51559,17655,16053,6490,8962,111.60503213,52276,0.343475030308,0.622189198702,10.4,8990,13839,51564,50.1,30.4
872,2020-03-20,2,0,2020-05-22,600,20,22079,26,132080,27820,46313,5151,10378,98.192567737,129648,0.322284387206,0.6477004820719999,19.4,32907,20481,131546,37.3,20.5
873,2020-03-20,1,0,2020-05-22,782,32,22105,64,128850,24738,33454,19183,9818,170.29739933,134758,0.322044252687,0.6478112292629999,17.9,32172,17724,130504,35.1,19.4
874,2020-03-20,1,0,2020-05-22,180,15,28001,15,31583,7493,8654,1887,2761,66.385698464,30693,0.5666448337969999,0.41960045849,29.4,6604,5586,31547,41.0,17.8
875,2020-03-20,1,0,2020-05-22,23,2,28037,0,7772,2064,1348,1684,535,13.676416200999999,7713,0.3486608201,0.636406731453,20.1,1863,1449,7757,42.1,15.3
876,2020-03-20,1,0,2020-05-22,50,6,28053,0,8678,1849,1664,918,408,19.268154104,8064,0.7368713531540001,0.25673798277300003,37.0,2274,1323,8539,38.0,14.4
877,2020-03-20,1,0,2020-05-22,116,3,28071,24,52744,8639,18439,3676,4848,85.514469568,54019,0.405661337949,0.553507789431,18.0,9710,6225,53459,29.9,43.9
878,2020-03-20,1,0,2020-05-22,82,1,28077,0,12659,3005,2305,2234,945,29.228846945,12586,0.344604202876,0.643387580976,18.7,3090,2167,12630,40.3,15.6
879,2020-03-20,1,0,2020-05-22,99,5,28081,42,84840,16183,30606,6584,20297,189.87249178,85436,0.301338587602,0.6785200475390001,13.1,21752,12089,84915,37.2,23.9
880,2020-03-20,1,0,2020-05-22,68,3,28093,0,35981,7858,5442,8398,2493,49.978391123,35294,0.54048169819,0.443937950742,20.9,7720,5857,35787,40.2,13.7
881,2020-03-20,1,0,2020-05-22,6,0,16011,5,45369,8667,12359,6212,3094,22.357037187,46811,0.175879699248,0.6560601503760001,12.0,14287,6234,45551,33.5,20.7
882,2020-03-20,1,0,2020-05-22,41,1,27025,10,54297,10806,10127,16962,6568,136.36792119,56579,0.309207237829,0.614515645306,6.4,12657,7883,54727,41.0,20.5
883,2020-03-20,1,0,2020-05-22,356,22,27027,0,62040,10982,14202,18419,8003,61.44480003100001,64222,0.445719389858,0.4654734093720001,11.8,15154,8077,62801,32.5,33.5
884,2020-03-20,2,0,2020-05-22,17,1,27045,0,20825,5688,5644,4704,1468,24.459645838,21067,0.3527696793,0.571337463557,9.9,5102,4242,20888,42.4,21.1
885,2020-03-20,1,0,2020-05-22,1199,73,18003,170,367747,70976,151053,16373,29197,577.03834878,379299,0.378785488418,0.5748180564800001,13.5,96132,51307,370016,35.8,28.2
886,2020-03-20,1,0,2020-05-22,214,22,18053,19,67615,16678,23534,5060,6817,158.82833351,65769,0.27849756329500003,0.673917350133,19.9,13914,12283,66944,40.3,17.1
887,2020-03-20,1,0,2020-05-22,455,29,18145,0,44339,10052,12360,8728,6274,108.79302183,44729,0.236799553945,0.709116253136,11.6,10170,7212,44399,41.0,19.4
888,2020-03-20,1,0,2020-05-22,233,2,18163,154,181831,40560,72476,12538,33367,776.50862047,181451,0.39323484859,0.561752157539,15.1,39361,29133,181313,38.1,26.3
889,2020-03-20,1,0,2020-05-22,132,8,18167,54,107723,22306,41055,5285,13915,265.2407105,107038,0.402385705982,0.554070105386,19.2,22215,16694,107693,36.2,24.5
890,2020-03-20,1,0,2020-05-22,284,6,16027,41,207027,36810,48386,31566,13377,391.53410967,229849,0.231685808324,0.6493118724570001,11.5,62189,27959,212230,33.4,18.3
891,2020-03-20,3,0,2020-05-22,66,0,16055,55,150128,36910,50193,13866,6250,133.8663393,165697,0.245361011375,0.670563919983,10.3,35654,27653,153605,40.2,24.9
892,2020-03-20,1,0,2020-05-22,44,1,17001,25,66787,16968,29221,2783,5670,76.519560184,65435,0.240258105131,0.7155177840729999,12.3,15033,12969,66427,41.3,24.8
893,2020-03-20,1,0,2020-05-22,32,5,17021,0,33562,8376,8829,6111,2503,45.531319283,32304,0.260091443501,0.6872632266490001,12.5,6843,6335,33231,43.2,16.6
894,2020-03-20,4,0,2020-05-22,195,9,17113,30,173231,29727,80181,9253,14227,144.95426442,171517,0.454687005507,0.469409456295,14.4,37736,21223,173219,32.9,44.8
895,2020-03-20,1,0,2020-05-22,112,3,22025,0,10044,2388,1956,1651,526,13.409082383,9494,0.272240527183,0.7164332784180001,26.0,2181,1617,9893,38.1,11.7
896,2020-03-20,2,0,2020-05-22,236,16,22031,0,27164,6289,4929,5443,3720,31.335221614,27463,0.382529450989,0.597688375194,18.3,6616,4606,27216,39.7,14.2
897,2020-03-20,1,0,2020-05-22,49,1,21035,10,38616,8253,13950,2692,3727,101.29328541,39001,0.296090778727,0.646361992643,21.3,7052,6447,38776,35.3,29.0
898,2020-03-20,1,0,2020-05-22,61,1,20161,8,75696,8478,28790,10925,9157,121.75160919,74232,0.434285714286,0.479462759463,20.7,12541,6478,75296,25.1,46.0
899,2020-03-20,1,0,2020-05-22,51,0,20155,20,63360,15902,25201,3873,3301,49.38868617,61998,0.284459228932,0.643978164449,12.3,14427,11874,63101,40.4,20.5
900,2020-03-21,2,0,2020-05-22,170,5,39025,16,202166,43133,39529,56545,20642,456.57870505,206428,0.270551034161,0.68384220621,8.2,47954,30876,203216,39.8,28.0
901,2020-03-21,2,0,2020-05-22,240,18,36101,8,97539,24270,31554,10627,9728,68.590607713,95379,0.29226278894,0.6538712115290001,12.8,21208,17889,96927,42.6,23.1
902,2020-03-21,1,0,2020-05-22,246,7,37021,166,252268,64710,102909,11813,27195,397.85567395,261191,0.557123421086,0.411420966939,11.5,48313,48292,254474,42.1,39.2
903,2020-03-21,1,0,2020-05-22,134,3,37035,52,156182,35455,53280,15525,28821,397.51319692,159551,0.29620769717900003,0.676310420038,13.0,35357,26739,156729,41.4,21.9
904,2020-03-21,1,0,2020-05-22,25,1,41033,12,84514,28339,23286,4406,2987,53.389719869,87487,0.310304367212,0.62380024875,17.0,16788,21619,85481,47.5,17.2
905,2020-03-21,1,0,2020-05-22,209,12,42019,35,185984,44846,56459,33368,33924,237.92159069,187853,0.291588338205,0.66706510046,8.7,38197,33045,186566,43.2,35.4
906,2020-03-21,1,1,2020-05-22,133,4,39043,18,75369,20550,24153,10790,10846,295.43396577,74266,0.427225701062,0.525483256194,10.6,15464,15642,75136,44.8,22.7
907,2020-03-21,1,0,2020-05-22,200,10,39089,38,170678,36737,44772,34951,16878,259.16185882,176862,0.331994105719,0.621493973476,9.1,40368,27141,172293,39.7,26.2
908,2020-03-21,2,0,2020-05-22,32,2,39039,8,38311,9084,11245,6542,5291,92.567806459,38087,0.296824950829,0.645012644001,9.1,8900,6728,38279,40.6,16.7
909,2020-03-21,1,0,2020-05-22,143,4,28151,22,48002,9825,14891,1842,2177,60.51053992600001,43909,0.675794386109,0.311646420973,32.6,12349,6953,47086,36.9,18.8
910,2020-03-21,3,0,2020-05-22,17,2,30013,20,81816,19330,37806,1313,1490,30.155952191,81366,0.356692610458,0.572430528839,13.4,18379,14597,81746,38.2,26.0
911,2020-03-21,1,0,2020-05-22,13,0,30081,5,41387,13513,12350,4375,896,18.321220792000002,43806,0.279472419889,0.665050083851,15.5,8257,10178,41902,48.8,27.1
912,2020-03-21,1,0,2020-05-22,71,0,29101,0,53941,8743,18829,7335,4630,65.193056194,54062,0.280931379523,0.649784227249,14.1,11599,6424,53689,30.1,28.4
913,2020-03-21,1,0,2020-05-22,59,2,28107,0,34229,7047,8514,4101,2809,49.902573387,34192,0.491450114447,0.496229971725,21.8,8658,5109,34243,37.8,14.9
914,2020-03-21,1,0,2020-05-22,82,0,28127,0,27215,6069,4720,4903,2005,45.247071086000005,26658,0.339085494043,0.647599859846,19.8,6602,4505,27073,39.2,12.6
915,2020-03-21,1,0,2020-05-22,47,2,28143,0,10276,1747,3276,869,6600,21.1842105,9632,0.7441524689579999,0.24256425065,26.5,3020,1139,10170,33.9,16.8
916,2020-03-21,1,0,2020-05-22,68,4,28145,8,28202,6249,5863,4872,4806,69.332278998,28815,0.173114119923,0.8054334446979999,13.4,7164,4623,28356,38.2,14.8
917,2020-03-21,1,0,2020-05-22,7,1,29013,0,16405,4245,3738,3211,807,19.328436320999998,16172,0.201595810996,0.748036404438,14.2,3913,3134,16374,41.8,14.9
918,2020-03-21,1,0,2020-05-22,29,0,29097,88,118522,23997,43078,11560,17611,190.01852140000003,121328,0.219286411092,0.727661429253,16.6,30092,17632,119238,36.0,22.9
919,2020-03-21,1,0,2020-05-22,21,0,35025,8,69505,10775,27158,1821,3586,16.183646715,71070,0.223213771662,0.708503655939,16.1,21165,7684,70126,31.7,13.0
920,2020-03-21,1,0,2020-05-22,248,13,33017,17,126552,25034,37478,25414,16823,355.49211654,130633,0.513766600901,0.428045584381,9.7,24347,18162,128237,36.9,35.6
921,2020-03-21,1,0,2020-05-22,122,3,51093,0,36090,9254,5563,11686,4704,117.55260414,37109,0.374639910161,0.58449294468,9.2,7654,6528,36372,44.4,28.2
922,2020-03-21,1,0,2020-05-22,192,20,51117,10,30959,9967,8848,3288,4360,48.914969459,30587,0.432957765039,0.5457600316269999,18.7,5802,7713,30847,48.4,18.4
924,2020-03-21,1,0,2020-05-22,31,1,51067,4,56277,16636,13915,10772,2951,81.14712084,56042,0.27062115277,0.692408132811,15.3,10880,12520,56233,46.6,20.5
925,2020-03-21,2,0,2020-05-22,99,5,50011,0,48816,10296,15807,8870,3100,77.906075915,49402,0.482682083312,0.451762762608,11.1,11140,7317,49025,40.0,23.7
926,2020-03-21,2,0,2020-05-22,80,3,50025,0,43332,12533,17705,4009,6810,53.751162248,42222,0.6779821285050001,0.258238381164,12.0,7929,9065,43150,47.0,38.6
927,2020-03-21,1,0,2020-05-22,142,4,51003,12,105105,24260,29135,18498,26737,151.74823151,109330,0.593169914847,0.342608757616,8.7,21734,18447,106355,38.8,53.5
928,2020-03-21,1,0,2020-05-22,31,4,51023,0,33149,9316,5313,10565,4546,61.741048975,33419,0.240974196663,0.7171825545839999,7.4,6575,7053,33222,47.0,28.7
929,2020-03-21,1,0,2020-05-22,16,1,56007,6,15689,3421,6751,913,680,1.8739388557,14800,0.206290322581,0.711129032258,13.4,3620,2389,15477,38.0,20.3
930,2020-03-21,4,0,2020-05-22,139,7,28087,18,59558,12035,20803,3844,6530,115.9279,58595,0.459246588965,0.522057361072,23.1,14176,8917,59437,37.1,23.7
931,2020-03-21,2,0,2020-05-22,27,0,54051,9,32006,9258,6797,6430,4701,99.960274273,30531,0.221203087977,0.731101429336,13.9,6321,6579,31645,45.2,18.5
932,2020-03-21,1,0,2020-05-22,31,0,54079,0,56644,13622,12716,12945,8453,163.30210871,56450,0.236632164628,0.71411037925,10.0,12855,9788,56652,41.8,26.7
933,2020-03-21,1,0,2020-05-22,30,2,45053,4,27465,6289,4910,6685,3431,45.901637101000006,30073,0.5479037704,0.429093978616,19.0,5905,4761,27900,39.5,16.9
934,2020-03-21,1,0,2020-05-22,91,0,45069,0,27505,6373,5150,4274,2677,54.426815956000006,26118,0.572587655752,0.4111851637210001,30.0,5530,4540,27131,40.3,9.4
935,2020-03-21,1,0,2020-05-22,44,1,45071,7,37914,9371,10296,5379,4794,61.011636582,38440,0.36987198571,0.596070259006,17.1,8439,7122,38068,41.5,17.1
936,2020-03-21,2,0,2020-05-22,79,1,45047,30,69981,16269,22018,5679,6862,155.72329979,70811,0.371783216783,0.590244755245,18.3,16144,12435,70264,39.4,23.5
937,2020-03-21,1,0,2020-05-22,26,1,47017,6,28137,7284,5458,5052,2469,46.459712983,27767,0.224813703668,0.7481854253360001,18.6,5980,5555,28018,42.9,17.2
938,2020-03-21,1,0,2020-05-22,20,0,47029,5,35262,9766,7846,5767,1826,82.552409907,36004,0.16352824578800002,0.808638916419,22.5,7345,7161,35336,44.9,10.8
939,2020-03-21,1,0,2020-05-22,50,0,42093,42,18302,5047,4509,3756,10919,139.9697778,18230,0.334036321031,0.6179261862919999,10.1,3681,3737,18294,43.0,32.8
940,2020-03-21,1,0,2020-05-22,146,3,45033,6,31073,6605,7114,3528,2598,75.244323087,30479,0.4986320109440001,0.481959644323,32.1,7937,4802,30871,37.5,11.1
941,2020-03-21,1,0,2020-05-22,47,2,45037,0,26620,6610,3964,5953,2979,54.43875086,27260,0.385692201992,0.587598763312,18.5,4951,4769,26769,42.7,17.8
942,2020-03-21,1,0,2020-05-22,141,7,48117,0,18947,3234,7077,1215,1438,12.390252255999998,18546,0.282075696263,0.692930254701,17.5,5936,2316,18899,32.0,12.2
943,2020-03-21,1,0,2020-05-22,29,1,48069,0,7891,1688,2353,865,418,8.4186334778,7530,0.263527054108,0.707915831663,17.5,2279,1151,7787,35.3,14.8
944,2020-03-21,1,0,2020-05-22,124,12,48329,48,159883,24676,65484,10222,23449,196.40196428,176832,0.204972001723,0.7567944536750001,10.1,46263,16793,164194,31.7,27.4
