res_state_fips,res_county_fips,dest_state_fips,dest_county_fips,workers,margin_of_error
55,119,055,049,2,4
55,123,055,049,13,9
26,053,055,051,576,128
26,131,055,051,11,11
27,025,055,051,8,12
27,061,055,051,1,3
55,003,055,051,26,17
55,051,055,051,1280,113
55,085,055,051,8,11
55,099,055,051,13,11
55,101,055,051,12,21
55,119,055,051,2,2
55,125,055,051,27,22
17,025,055,053,3,5
17,031,055,053,37,29
17,183,055,053,13,18
17,201,055,053,5,11
18,085,055,053,2,3
19,043,055,053,6,9
27,055,055,053,11,9
27,067,055,053,4,4
29,007,055,053,7,12
36,003,055,053,2,3
36,075,055,053,1,3
36,085,055,053,8,12
37,085,055,053,6,10
39,099,055,053,13,20
42,005,055,053,7,6
47,087,055,053,5,8
55,001,055,053,5,5
55,011,055,053,6,4
55,013,055,053,3,4
55,017,055,053,57,50
55,019,055,053,308,48
55,021,055,053,23,27
55,025,055,053,43,48
55,033,055,053,9,16
55,035,055,053,82,37
55,043,055,053,12,13
55,047,055,053,6,6
55,053,055,053,6233,257
55,057,055,053,27,20
55,063,055,053,191,65
55,067,055,053,7,12
55,073,055,053,30,25
55,079,055,053,7,13
55,081,055,053,378,87
55,091,055,053,3,3
55,097,055,053,32,29
55,103,055,053,5,7
55,111,055,053,21,18
55,115,055,053,4,4
55,121,055,053,401,60
55,123,055,053,3,4
55,129,055,053,3,4
55,139,055,053,25,39
55,141,055,053,57,35
06,059,055,055,10,16
17,031,055,055,24,31
17,095,055,055,2,3
17,111,055,055,86,112
17,201,055,055,31,32
18,097,055,055,5,8
20,173,055,055,8,11
24,021,055,055,7,10
27,067,055,055,6,8
34,025,055,055,2,3
34,031,055,055,17,18
42,009,055,055,9,14
55,001,055,055,19,19
55,003,055,055,2,3
55,009,055,055,9,17
55,017,055,055,2,4
55,019,055,055,2,3
55,021,055,055,110,59
55,025,055,055,1470,205
55,027,055,055,3349,300
55,029,055,055,4,5
55,039,055,055,36,32
55,041,055,055,8,6
55,043,055,055,22,20
55,045,055,055,21,15
55,049,055,055,23,16
55,055,055,055,23222,660
55,059,055,055,22,20
55,067,055,055,5,5
55,069,055,055,3,4
55,077,055,055,10,7
55,079,055,055,250,126
55,081,055,055,2,3
55,087,055,055,8,13
55,089,055,055,13,19
55,093,055,055,7,13
55,101,055,055,58,76
55,105,055,055,1574,273
55,111,055,055,2,2
55,117,055,055,3,4
55,123,055,055,3,4
55,125,055,055,5,5
55,127,055,055,1168,160
55,131,055,055,95,55
55,133,055,055,1270,207
55,135,055,055,3,4
55,137,055,055,5,7
26,103,055,057,11,12
26,125,055,057,13,19
27,055,055,057,12,15
27,131,055,057,10,16
27,169,055,057,32,31
55,001,055,057,380,67
55,009,055,057,3,5
55,019,055,057,7,6
55,021,055,057,127,54
55,025,055,057,79,53
55,027,055,057,18,17
55,031,055,057,4,5
55,033,055,057,23,22
55,035,055,057,7,8
55,043,055,057,3,4
55,047,055,057,6,6
55,053,055,057,27,13
55,055,055,057,47,32
55,057,055,057,7249,298
55,063,055,057,117,71
55,071,055,057,4,6
55,073,055,057,9,6
55,077,055,057,11,9
55,079,055,057,24,25
55,081,055,057,876,123
55,097,055,057,16,17
55,101,055,057,18,27
55,103,055,057,50,18
55,111,055,057,460,124
55,115,055,057,3,4
55,123,055,057,279,50
55,135,055,057,11,13
55,137,055,057,16,13
55,141,055,057,129,74
06,013,055,059,44,37
06,037,055,059,5,9
12,011,055,059,18,28
12,115,055,059,16,25
17,001,055,059,2,3
17,031,055,059,699,208
17,037,055,059,5,10
17,043,055,059,25,24
17,075,055,059,3,4
17,089,055,059,20,29
17,097,055,059,4635,477
17,107,055,059,5,7
17,111,055,059,565,163
17,141,055,059,40,53
17,163,055,059,9,17
17,197,055,059,8,13
18,021,055,059,6,11
19,043,055,059,10,15
25,005,055,059,19,22
26,077,055,059,35,41
26,103,055,059,3,5
29,189,055,059,12,19
39,061,055,059,3,5
40,119,055,059,15,24
42,017,055,059,13,20
42,021,055,059,9,13
47,151,055,059,7,11
48,339,055,059,50,78
48,479,055,059,7,13
51,059,055,059,24,37
55,001,055,059,35,31
55,009,055,059,17,28
55,011,055,059,4,3
55,017,055,059,6,6
55,025,055,059,26,27
55,027,055,059,10,8
55,035,055,059,8,10
55,039,055,059,6,7
55,043,055,059,1,2
55,045,055,059,4,5
55,047,055,059,4,6
55,055,055,059,3,6
55,059,055,059,43075,1280
55,073,055,059,2,3
55,075,055,059,3,4
55,079,055,059,1709,264
55,081,055,059,3,4
55,087,055,059,12,19
55,089,055,059,36,30
55,095,055,059,2,3
55,101,055,059,7040,541
55,117,055,059,12,15
55,123,055,059,2,3
55,127,055,059,838,186
55,131,055,059,95,69
55,133,055,059,540,157
55,135,055,059,7,7
55,137,055,059,12,13
55,139,055,059,14,23
55,141,055,059,15,27
06,001,055,061,23,26
26,109,055,061,2,3
42,123,055,061,3,5
55,009,055,061,1246,253
55,029,055,061,504,93
55,039,055,061,2,4
55,045,055,061,4,5
55,061,055,061,5564,311
55,071,055,061,446,109
55,073,055,061,36,56
55,075,055,061,7,5
55,079,055,061,30,47
55,083,055,061,3,6
55,087,055,061,10,15
55,089,055,061,3,5
55,097,055,061,2,5
55,105,055,061,38,59
55,115,055,061,13,15
55,117,055,061,3,4
55,135,055,061,10,10
55,139,055,061,28,28
04,013,055,063,16,18
04,021,055,063,9,15
06,037,055,063,9,14
06,087,055,063,4,6
12,099,055,063,13,21
17,031,055,063,44,48
17,141,055,063,5,7
17,201,055,063,8,14
19,005,055,063,514,123
19,043,055,063,16,11
19,061,055,063,3,5
19,089,055,063,8,11
19,131,055,063,6,10
19,163,055,063,1,2
19,169,055,063,15,23
19,191,055,063,29,34
21,017,055,063,23,36
21,019,055,063,25,34
25,001,055,063,15,23
27,041,055,063,2,3
27,045,055,063,125,34
27,047,055,063,34,47
27,053,055,063,77,73
27,055,055,063,3980,232
27,075,055,063,4,6
27,099,055,063,8,8
27,109,055,063,51,34
27,115,055,063,2,3
27,119,055,063,2,2
27,123,055,063,10,16
27,127,055,063,1,2
27,139,055,063,3,5
27,145,055,063,16,23
27,157,055,063,35,18
27,163,055,063,8,9
27,169,055,063,1538,221
29,027,055,063,11,18
29,033,055,063,14,21
29,047,055,063,18,28
37,119,055,063,46,42
42,081,055,063,3,4
48,209,055,063,29,44
55,001,055,063,25,20
55,005,055,063,28,16
55,007,055,063,4,5
55,009,055,063,8,13
55,011,055,063,91,22
55,013,055,063,1,3
55,015,055,063,83,110
55,017,055,063,22,22
55,019,055,063,12,10
55,021,055,063,5,5
55,023,055,063,172,42
55,025,055,063,141,80
55,027,055,063,16,14
55,029,055,063,19,23
55,031,055,063,10,12
55,033,055,063,6,7
55,035,055,063,94,76
55,039,055,063,4,6
55,043,055,063,50,28
55,045,055,063,8,11
55,053,055,063,410,65
55,055,055,063,12,15
55,057,055,063,70,30
55,061,055,063,4,7
55,063,055,063,55322,788
55,065,055,063,3,4
55,071,055,063,19,30
55,073,055,063,26,28
55,077,055,063,2,3
55,079,055,063,13,14
55,081,055,063,2255,239
55,083,055,063,2,3
55,087,055,063,4,6
55,093,055,063,14,16
55,095,055,063,5,7
55,097,055,063,6,7
55,101,055,063,7,10
55,103,055,063,79,41
55,107,055,063,1,2
55,111,055,063,6,8
55,113,055,063,6,8
55,119,055,063,2,3
55,121,055,063,1877,133
55,123,055,063,3076,167
55,125,055,063,7,7
55,127,055,063,5,9
55,129,055,063,2,3
55,133,055,063,3,5
55,137,055,063,15,19
55,139,055,063,6,9
55,141,055,063,6,5
17,085,055,065,124,44
17,161,055,065,8,12
17,177,055,065,13,15
19,061,055,065,19,20
55,023,055,065,5,4
55,025,055,065,54,41
55,043,055,065,640,165
55,045,055,065,255,53
55,049,055,065,226,51
55,065,055,065,4375,158
55,103,055,065,7,12
55,105,055,065,15,20
55,111,055,065,10,16
17,031,055,067,24,38
26,049,055,067,2,4
27,109,055,067,5,8
38,017,055,067,9,15
55,003,055,067,2,2
55,019,055,067,3,4
55,023,055,067,15,15
55,033,055,067,85,98
55,041,055,067,83,23
55,049,055,067,3,4
55,067,055,067,6742,324
55,069,055,067,101,39
55,073,055,067,242,65
55,077,055,067,1,2
55,083,055,067,48,20
55,085,055,067,118,39
55,087,055,067,13,21
55,097,055,067,3,5
55,099,055,067,3,4
55,105,055,067,1,2
55,113,055,067,3,4
55,115,055,067,404,58
55,119,055,067,4,4
55,125,055,067,17,13
55,135,055,067,5,5
55,137,055,067,2,3
55,141,055,067,7,13
13,217,055,069,47,70
17,043,055,069,13,20
17,099,055,069,11,17
26,013,055,069,5,5
26,071,055,069,7,8
26,131,055,069,10,13
27,007,055,069,1,2
27,049,055,069,2,4
55,001,055,069,1,2
55,003,055,069,1,2
55,017,055,069,35,24
55,019,055,069,18,11
55,035,055,069,53,80
55,041,055,069,34,25
55,057,055,069,5,5
55,067,055,069,177,44
55,069,055,069,8661,318
55,073,055,069,1016,210
55,081,055,069,13,20
55,085,055,069,993,142
55,087,055,069,38,52
55,093,055,069,2,2
55,097,055,069,18,20
55,099,055,069,64,29
55,107,055,069,3,3
55,113,055,069,1,2
55,115,055,069,5,4
55,119,055,069,68,20
55,121,055,069,2,3
55,125,055,069,21,15
55,135,055,069,3,4
55,137,055,069,3,4
55,141,055,069,8,10
12,083,055,071,42,69
12,086,055,071,9,15
17,031,055,071,9,15
17,089,055,071,46,73
18,097,055,071,3,6
18,173,055,071,13,21
24,043,055,071,6,10
26,017,055,071,9,14
26,027,055,071,2,4
26,043,055,071,2,3
26,067,055,071,5,8
26,077,055,071,7,11
35,055,055,071,12,21
42,129,055,071,12,13
48,113,055,071,6,10
55,005,055,071,2,3
55,009,055,071,1128,214
55,015,055,071,1136,231
55,019,055,071,2,3
55,025,055,071,6,9
55,027,055,071,3,4
55,029,055,071,137,92
55,035,055,071,37,41
55,037,055,071,2,3
55,039,055,071,167,55
55,041,055,071,1,2
55,049,055,071,3,3
55,059,055,071,29,34
55,061,055,071,482,106
55,067,055,071,4,5
55,071,055,071,31151,570
55,073,055,071,13,22
55,075,055,071,16,14
55,079,055,071,54,42
55,081,055,071,2,4
55,083,055,071,30,18
55,087,055,071,164,68
55,089,055,071,95,54
55,093,055,071,7,12
55,105,055,071,9,14
55,111,055,071,2,4
55,115,055,071,12,9
55,117,055,071,1714,243
55,127,055,071,22,28
55,131,055,071,12,13
55,133,055,071,37,30
55,135,055,071,13,10
55,139,055,071,107,64
12,115,055,073,9,14
13,313,055,073,3,5
17,025,055,073,58,63
17,031,055,073,14,18
19,045,055,073,11,17
19,053,055,073,4,5
19,061,055,073,7,11
19,133,055,073,1,2
23,017,055,073,3,4
26,041,055,073,4,4
26,053,055,073,3,4
26,071,055,073,10,13
26,137,055,073,4,8
27,053,055,073,70,61
27,065,055,073,3,5
27,163,055,073,2,3
29,043,055,073,17,27
29,225,055,073,1,2
39,173,055,073,14,22
48,381,055,073,10,12
55,001,055,073,20,21
55,005,055,073,10,7
55,007,055,073,1,2
55,009,055,073,35,32
55,011,055,073,4,4
55,013,055,073,2,3
55,017,055,073,17,13
55,019,055,073,1432,107
55,023,055,073,2,2
55,025,055,073,46,39
55,027,055,073,3,4
55,033,055,073,80,63
55,035,055,073,103,71
55,039,055,073,32,26
55,041,055,073,9,7
55,047,055,073,10,9
55,055,055,073,7,6
55,057,055,073,8,7
55,063,055,073,27,23
55,067,055,073,756,136
55,069,055,073,3570,260
55,071,055,073,5,7
55,073,055,073,58518,661
55,075,055,073,35,36
55,077,055,073,6,6
55,079,055,073,39,48
55,081,055,073,2,3
55,083,055,073,18,11
55,085,055,073,226,57
55,087,055,073,3,4
55,093,055,073,2,2
55,097,055,073,1707,192
55,099,055,073,39,18
55,101,055,073,21,30
55,107,055,073,13,9
55,111,055,073,4,5
55,115,055,073,1055,119
55,119,055,073,580,92
55,121,055,073,7,11
55,125,055,073,45,30
55,131,055,073,30,32
55,133,055,073,8,13
55,135,055,073,70,20
55,137,055,073,19,12
55,139,055,073,31,23
55,141,055,073,2161,239
06,073,055,075,53,85
08,001,055,075,2,4
08,049,055,075,9,19
08,051,055,075,4,10
12,019,055,075,20,33
12,095,055,075,28,51
17,043,055,075,7,12
17,177,055,075,15,23
17,197,055,075,6,10
18,097,055,075,10,21
22,051,055,075,20,34
23,013,055,075,7,11
23,023,055,075,3,5
26,001,055,075,4,5
26,013,055,075,5,7
26,033,055,075,13,20
26,041,055,075,125,50
26,043,055,075,408,118
26,065,055,075,12,18
26,071,055,075,30,24
26,103,055,075,21,18
26,109,055,075,3470,241
26,131,055,075,2,3
26,145,055,075,5,8
26,153,055,075,9,6
26,159,055,075,51,58
27,163,055,075,12,19
30,013,055,075,3,5
41,003,055,075,19,28
55,009,055,075,329,109
55,015,055,075,14,12
55,017,055,075,17,24
55,027,055,075,10,8
55,029,055,075,16,18
55,037,055,075,100,29
55,039,055,075,8,13
55,041,055,075,57,19
55,061,055,075,3,4
55,067,055,075,4,5
55,071,055,075,16,15
55,073,055,075,2,3
55,075,055,075,13996,442
55,079,055,075,44,47
55,083,055,075,958,111
55,087,055,075,39,37
55,109,055,075,2,3
55,115,055,075,14,17
55,117,055,075,3,4
55,119,055,075,1,3
55,125,055,075,3,4
55,131,055,075,13,20
55,133,055,075,37,48
55,137,055,075,11,9
55,139,055,075,27,28
27,059,055,077,6,8
55,001,055,077,284,60
55,009,055,077,119,144
55,021,055,077,188,68
55,025,055,077,11,19
55,027,055,077,6,5
55,039,055,077,7,11
55,047,055,077,151,45
55,057,055,077,4,9
55,077,055,077,3020,165
55,079,055,077,27,29
55,087,055,077,10,18
55,097,055,077,15,7
55,099,055,077,3,8
55,105,055,077,9,14
55,111,055,077,47,39
55,117,055,077,15,23
55,121,055,077,3,4
55,135,055,077,13,17
55,137,055,077,298,75
55,139,055,077,6,6
55,141,055,077,39,39
17,031,055,078,6,8
17,043,055,078,3,9
19,153,055,078,39,51
36,029,055,078,11,12
55,005,055,078,9,15
55,009,055,078,33,38
55,015,055,078,4,6
55,017,055,078,44,49
55,021,055,078,3,4
55,027,055,078,4,5
55,033,055,078,10,9
55,035,055,078,4,8
55,043,055,078,8,9
55,067,055,078,24,13
55,073,055,078,1,2
55,075,055,078,6,8
55,078,055,078,1138,115
55,079,055,078,61,54
55,083,055,078,89,34
55,087,055,078,10,10
55,093,055,078,2,3
55,095,055,078,6,7
55,099,055,078,1,3
55,109,055,078,22,28
55,115,055,078,847,176
55,121,055,078,1,3
55,131,055,078,15,22
55,133,055,078,15,23
55,135,055,078,16,13
04,013,055,079,110,79
04,017,055,079,4,4
04,019,055,079,16,25
05,007,055,079,4,6
05,125,055,079,11,17
06,013,055,079,30,44
06,037,055,079,25,34
06,065,055,079,7,12
06,067,055,079,9,14
06,085,055,079,21,23
06,097,055,079,13,20
08,005,055,079,6,10
08,031,055,079,20,25
08,041,055,079,14,21
12,009,055,079,8,12
12,037,055,079,5,8
12,057,055,079,55,50
12,069,055,079,3,5
12,071,055,079,9,14
12,085,055,079,23,26
12,115,055,079,6,10
12,127,055,079,16,25
13,051,055,079,16,16
13,067,055,079,68,54
13,105,055,079,18,33
13,121,055,079,12,15
13,139,055,079,7,14
16,017,055,079,30,33
17,001,055,079,17,28
17,017,055,079,5,8
17,031,055,079,873,230
17,043,055,079,311,144
17,073,055,079,5,7
17,085,055,079,26,29
17,089,055,079,44,31
17,093,055,079,22,36
17,097,055,079,1041,250
17,099,055,079,10,16
17,103,055,079,22,35
17,105,055,079,3,5
17,111,055,079,94,47
17,113,055,079,6,10
17,115,055,079,8,15
17,123,055,079,25,27
17,141,055,079,17,20
17,195,055,079,10,11
17,197,055,079,127,67
17,199,055,079,2,5
17,201,055,079,138,69
17,203,055,079,2,3
18,035,055,079,22,26
18,039,055,079,6,10
18,063,055,079,15,26
18,071,055,079,12,18
18,089,055,079,6,8
18,091,055,079,32,33
18,095,055,079,3,4
18,103,055,079,4,6
18,129,055,079,2,3
18,147,055,079,5,7
18,157,055,079,69,115
19,005,055,079,2,3
19,045,055,079,14,22
19,055,055,079,1,2
19,061,055,079,13,18
19,063,055,079,15,18
19,127,055,079,6,10
19,137,055,079,7,10
19,183,055,079,24,29
20,091,055,079,13,20
20,105,055,079,12,17
20,113,055,079,2,3
20,209,055,079,13,17
21,049,055,079,8,13
21,103,055,079,8,12
21,135,055,079,25,36
21,137,055,079,2,3
21,167,055,079,10,15
22,071,055,079,5,7
23,001,055,079,25,39
23,023,055,079,1,2
24,005,055,079,8,13
24,043,055,079,30,37
25,011,055,079,8,13
26,005,055,079,11,11
26,009,055,079,2,4
26,021,055,079,5,7
26,027,055,079,8,13
26,035,055,079,4,5
26,043,055,079,26,32
26,047,055,079,6,11
26,055,055,079,3,5
26,065,055,079,16,19
26,075,055,079,5,8
26,081,055,079,8,13
26,087,055,079,8,13
26,093,055,079,22,28
26,099,055,079,18,27
26,103,055,079,6,10
26,107,055,079,5,7
26,109,055,079,3,4
26,121,055,079,31,37
26,125,055,079,52,48
26,139,055,079,22,35
26,141,055,079,1,3
26,157,055,079,2,4
26,161,055,079,40,41
26,163,055,079,10,15
27,003,055,079,3,4
27,019,055,079,5,8
27,025,055,079,5,7
27,041,055,079,3,4
27,045,055,079,2,2
27,047,055,079,12,16
27,053,055,079,52,43
27,055,055,079,2,2
27,065,055,079,23,14
27,067,055,079,2,4
27,109,055,079,4,6
27,111,055,079,14,11
27,131,055,079,2,3
27,139,055,079,17,28
27,141,055,079,54,60
27,169,055,079,34,49
28,059,055,079,64,86
29,043,055,079,6,11
29,071,055,079,9,14
29,095,055,079,12,22
29,113,055,079,14,25
29,183,055,079,13,23
29,189,055,079,35,37
29,215,055,079,4,6
31,043,055,079,3,4
31,047,055,079,9,14
31,065,055,079,2,4
32,003,055,079,59,71
32,023,055,079,74,79
34,007,055,079,16,24
34,023,055,079,34,33
35,009,055,079,3,6
36,009,055,079,4,5
36,029,055,079,25,39
36,047,055,079,17,18
36,051,055,079,3,4
36,059,055,079,19,19
36,067,055,079,18,29
36,103,055,079,16,25
37,035,055,079,9,15
37,039,055,079,19,20
37,051,055,079,7,11
37,109,055,079,26,32
37,129,055,079,3,5
37,145,055,079,11,18
37,191,055,079,95,74
38,017,055,079,13,21
38,031,055,079,1,2
38,043,055,079,5,6
38,063,055,079,4,6
39,035,055,079,59,69
39,043,055,079,12,19
39,049,055,079,15,24
39,061,055,079,21,35
39,093,055,079,34,39
39,095,055,079,30,49
39,113,055,079,14,16
39,133,055,079,2,5
39,141,055,079,2,4
40,051,055,079,5,6
40,087,055,079,12,18
40,107,055,079,2,3
40,115,055,079,2,3
40,125,055,079,5,7
40,135,055,079,17,18
40,137,055,079,2,4
40,143,055,079,41,55
41,005,055,079,19,30
42,007,055,079,3,4
42,033,055,079,3,4
42,079,055,079,10,10
42,091,055,079,25,25
42,095,055,079,9,13
42,101,055,079,21,24
42,129,055,079,11,17
44,005,055,079,45,54
45,041,055,079,12,15
45,063,055,079,17,21
45,085,055,079,43,63
46,035,055,079,8,13
46,093,055,079,15,24
47,037,055,079,11,16
47,069,055,079,7,11
47,109,055,079,18,26
47,161,055,079,7,8
47,187,055,079,21,23
48,029,055,079,9,15
48,075,055,079,42,66
48,085,055,079,53,64
48,113,055,079,52,46
48,141,055,079,12,22
48,157,055,079,9,17
48,201,055,079,19,29
48,215,055,079,6,11
48,245,055,079,16,18
48,257,055,079,26,41
48,339,055,079,70,64
48,453,055,079,6,11
48,485,055,079,28,32
49,035,055,079,8,12
50,021,055,079,6,10
51,107,055,079,14,24
51,153,055,079,14,23
51,670,055,079,10,14
53,003,055,079,9,14
53,011,055,079,10,15
53,033,055,079,34,53
53,053,055,079,5,7
54,011,055,079,7,10
55,001,055,079,19,12
55,005,055,079,25,27
55,007,055,079,1,2
55,009,055,079,158,74
55,015,055,079,109,65
55,017,055,079,9,10
55,019,055,079,7,7
55,021,055,079,41,20
55,023,055,079,13,9
55,025,055,079,787,170
55,027,055,079,1122,146
55,029,055,079,30,19
55,031,055,079,3,4
55,035,055,079,20,18
55,037,055,079,2,3
55,039,055,079,682,123
55,041,055,079,16,10
55,043,055,079,11,13
55,045,055,079,26,18
55,047,055,079,56,27
55,049,055,079,46,56
55,051,055,079,10,12
55,053,055,079,6,5
55,055,055,079,1442,198
55,057,055,079,12,12
55,059,055,079,3024,395
55,061,055,079,14,12
55,063,055,079,87,83
55,065,055,079,5,4
55,067,055,079,13,11
55,069,055,079,5,6
55,071,055,079,117,37
55,073,055,079,28,21
55,075,055,079,2,3
55,077,055,079,60,23
55,079,055,079,350819,2548
55,081,055,079,7,6
55,083,055,079,11,9
55,085,055,079,26,27
55,087,055,079,180,99
55,089,055,079,14179,554
55,095,055,079,2,4
55,097,055,079,20,19
55,099,055,079,8,6
55,101,055,079,15085,726
55,103,055,079,7,7
55,105,055,079,262,109
55,109,055,079,26,31
55,111,055,079,32,24
55,113,055,079,1,2
55,115,055,079,51,36
55,117,055,079,1503,212
55,119,055,079,8,6
55,121,055,079,7,6
55,123,055,079,3,4
55,125,055,079,24,13
55,127,055,079,2886,309
55,131,055,079,13930,745
55,133,055,079,58271,1103
55,135,055,079,69,44
55,137,055,079,37,18
55,139,055,079,288,91
55,141,055,079,19,24
13,073,055,081,20,35
17,043,055,081,12,19
17,097,055,081,65,71
17,201,055,081,15,23
18,113,055,081,14,23
19,031,055,081,3,5
19,043,055,081,18,14
19,045,055,081,21,30
19,049,055,081,14,20
19,061,055,081,8,15
19,153,055,081,16,24
24,031,055,081,9,16
26,049,055,081,4,6
27,013,055,081,17,28
27,045,055,081,13,11
27,047,055,081,4,4
27,053,055,081,22,25
27,055,055,081,59,47
27,059,055,081,3,4
27,073,055,081,1,2
27,109,055,081,19,21
27,127,055,081,1,2
27,153,055,081,2,2
27,169,055,081,26,20
30,111,055,081,3,5
36,045,055,081,15,19
40,053,055,081,4,6
42,107,055,081,13,20
46,099,055,081,9,14
54,039,055,081,22,30
55,001,055,081,67,27
55,005,055,081,1,3
55,009,055,081,13,15
55,011,055,081,4,5
55,017,055,081,51,41
55,019,055,081,20,9
55,021,055,081,54,47
55,023,055,081,34,13
55,025,055,081,5,7
55,031,055,081,9,14
55,033,055,081,5,5
55,035,055,081,68,54
55,043,055,081,16,12
55,045,055,081,7,9
55,047,055,081,2,5
55,053,055,081,770,121
55,055,055,081,2,5
55,057,055,081,1183,122
55,063,055,081,1890,233
55,065,055,081,9,10
55,069,055,081,8,13
55,071,055,081,8,7
55,073,055,081,2,3
55,079,055,081,9,12
55,081,055,081,16407,406
55,087,055,081,37,60
55,091,055,081,4,5
55,097,055,081,3,5
55,099,055,081,4,5
55,103,055,081,69,35
55,105,055,081,24,26
55,107,055,081,5,4
55,109,055,081,13,21
55,111,055,081,42,24
55,113,055,081,1,3
55,115,055,081,4,3
55,117,055,081,2,3
55,119,055,081,7,7
55,121,055,081,80,27
55,123,055,081,867,109
55,133,055,081,21,28
55,135,055,081,10,16
55,137,055,081,2,3
55,141,055,081,105,73
26,041,055,083,7,11
26,043,055,083,10,15
26,109,055,083,16,13
55,009,055,083,470,132
55,015,055,083,5,7
55,027,055,083,3,4
55,033,055,083,6,9
55,037,055,083,4,6
55,039,055,083,3,4
55,041,055,083,68,26
55,061,055,083,19,19
55,067,055,083,48,23
55,071,055,083,4,7
55,073,055,083,12,11
55,075,055,083,745,127
55,078,055,083,19,16
55,083,055,083,8094,292
55,085,055,083,23,30
55,087,055,083,29,24
55,103,055,083,2,4
55,105,055,083,8,13
55,113,055,083,4,6
55,115,055,083,255,44
55,117,055,083,8,8
55,127,055,083,21,31
55,133,055,083,31,47
55,135,055,083,17,15
55,139,055,083,10,12
55,141,055,083,2,2
06,081,055,085,15,17
12,081,055,085,4,6
17,007,055,085,2,5
17,031,055,085,14,22
17,043,055,085,12,14
17,097,055,085,7,13
26,053,055,085,26,16
26,061,055,085,7,9
26,071,055,085,21,13
26,131,055,085,27,16
27,027,055,085,11,16
27,059,055,085,3,5
27,099,055,085,4,4
27,137,055,085,12,12
27,163,055,085,39,57
30,031,055,085,115,180
36,081,055,085,6,9
38,037,055,085,1,2
55,003,055,085,4,4
55,005,055,085,8,13
55,009,055,085,9,14
55,011,055,085,2,2
55,015,055,085,3,5
55,021,055,085,16,25
55,025,055,085,22,19
55,035,055,085,12,14
55,041,055,085,270,49
55,051,055,085,144,66
55,061,055,085,3,6
55,065,055,085,5,7
55,067,055,085,217,68
55,069,055,085,814,116
55,073,055,085,40,23
55,075,055,085,9,8
55,077,055,085,5,5
55,085,055,085,13061,397
55,087,055,085,16,29
55,093,055,085,6,11
55,097,055,085,15,18
55,099,055,085,88,39
55,101,055,085,11,18
55,115,055,085,11,14
55,119,055,085,13,9
55,125,055,085,1776,197
55,127,055,085,42,43
55,131,055,085,4,8
55,135,055,085,20,22
55,141,055,085,7,9
01,019,055,087,20,25
06,037,055,087,15,25
09,005,055,087,6,6
12,097,055,087,22,26
12,099,055,087,8,13
13,135,055,087,12,18
13,175,055,087,34,55
17,031,055,087,9,13
17,043,055,087,16,18
17,177,055,087,12,19
18,089,055,087,9,14
24,033,055,087,16,26
26,005,055,087,6,9
26,033,055,087,3,4
26,043,055,087,5,9
26,051,055,087,7,10
26,061,055,087,18,24
26,071,055,087,3,4
26,103,055,087,16,12
26,109,055,087,26,23
26,121,055,087,9,10
26,131,055,087,4,4
27,013,055,087,2,3
27,037,055,087,8,13
27,053,055,087,12,20
27,109,055,087,3,5
27,139,055,087,6,9
27,169,055,087,16,18
33,005,055,087,8,11
36,047,055,087,9,14
36,061,055,087,35,42
37,071,055,087,186,219
39,035,055,087,9,16
39,113,055,087,15,30
42,003,055,087,15,17
42,017,055,087,4,6
42,019,055,087,6,10
47,011,055,087,15,22
47,037,055,087,8,13
48,201,055,087,45,45
48,223,055,087,9,14
51,041,055,087,13,19
51,710,055,087,8,14
55,001,055,087,5,6
55,009,055,087,5028,411
55,015,055,087,8580,477
55,017,055,087,2,3
55,021,055,087,3,4
55,025,055,087,214,100
55,027,055,087,93,59
55,029,055,087,56,23
55,035,055,087,23,27
55,039,055,087,618,129
55,041,055,087,22,11
55,045,055,087,14,19
55,047,055,087,69,28
55,049,055,087,2,3
55,051,055,087,1,2
55,055,055,087,39,35
55,061,055,087,62,28
55,063,055,087,56,48
55,067,055,087,13,8
55,069,055,087,8,7
55,071,055,087,413,71
55,073,055,087,59,42
55,075,055,087,81,32
55,077,055,087,3,4
55,078,055,087,3,4
55,079,055,087,76,40
55,083,055,087,307,62
55,085,055,087,4,6
55,087,055,087,62760,1129
55,089,055,087,7,11
55,095,055,087,2,4
55,097,055,087,156,62
55,099,055,087,4,6
55,103,055,087,2,3
55,105,055,087,12,14
55,111,055,087,3,5
55,113,055,087,3,4
55,115,055,087,854,130
55,117,055,087,59,35
55,119,055,087,11,8
55,121,055,087,3,4
55,125,055,087,3,4
55,127,055,087,8,13
55,131,055,087,55,42
55,133,055,087,50,43
55,135,055,087,4253,293
55,137,055,087,408,68
55,139,055,087,14807,844
55,141,055,087,17,18
04,013,055,089,8,13
06,073,055,089,10,16
08,069,055,089,31,34
17,031,055,089,48,78
17,043,055,089,29,30
17,089,055,089,29,48
17,097,055,089,9,11
17,189,055,089,1,3
17,197,055,089,13,21
18,031,055,089,11,18
18,179,055,089,18,29
26,121,055,089,9,15
26,125,055,089,19,30
26,157,055,089,11,14
26,163,055,089,44,67
36,055,055,089,22,27
36,063,055,089,13,22
42,003,055,089,20,35
42,005,055,089,5,8
55,009,055,089,15,19
55,015,055,089,19,20
55,021,055,089,27,31
55,025,055,089,50,37
55,027,055,089,110,29
55,039,055,089,193,55
55,043,055,089,1,2
55,047,055,089,4,5
55,055,055,089,33,27
55,057,055,089,1,3
55,059,055,089,55,47
