,cases_60days,icu_beds,commuting_in,commuting_out,density,percent_democrat,percent_in_poverty,pop_over65,median_age,percent_with_bachelors,median_income,pop_2019
298,721,72,45511,17825,352.89761995,0.601083801949,8.2,50364,42.1,46.7,71586,295003
299,533,26,18346,8257,89.818254816,0.242954457431,17.3,15227,35.8,15.8,51665,110461
300,1477,149,18332,38537,308.11584066,0.222817130132,11.8,40019,40.1,33.5,67054,260419
301,596,8,14808,13355,191.17851703,0.326765941199,12.8,6591,37.6,24.2,67585,53100
302,13,0,2643,3503,62.793990963,0.352646392531,10.6,6020,48.1,31.0,54491,26143
303,6097,122,105460,168559,1823.920056,0.420843750672,11.0,141001,40.8,24.5,62191,873972
304,9,0,2248,4144,62.675826361999995,0.45903638951,7.0,6261,53.7,42.8,67349,21761
305,214,32,9223,18544,233.18956032,0.408845310965,15.6,20057,43.3,18.9,50576,103126
306,744,105,34302,15554,457.77677936,0.386917330906,9.7,60097,36.7,37.8,66827,481587
307,614,40,24198,54134,736.11147402,0.509011903669,7.5,24308,36.9,28.3,72970,234561
308,125,8,7179,7114,162.61519552,0.16848806366,16.8,8030,37.8,14.4,49101,57963
309,18,16,5386,15848,46.801852652,0.239880226239,9.6,9560,38.4,29.0,65953,66911
310,17,0,780,3472,20.160928433,0.287747357007,9.7,2708,44.1,18.8,60044,14049
311,509,74,53809,75561,821.24422469,0.336654356319,12.4,52872,36.5,29.8,61053,383134
312,4113,449,174828,62278,2473.1942743,0.605650509905,15.5,146002,34.0,39.3,60383,1316756
313,276,15,6336,11678,125.921388,0.283328421259,13.0,13591,44.5,16.2,48989,67006
314,228,14,8267,31342,228.52258588,0.3659659659660001,14.4,15414,34.2,20.7,51225,135976
315,55,72,10939,8215,144.5555646,0.378122904545,14.9,18543,36.6,25.7,50748,102139
316,50,19,7222,16497,168.18324189,0.343721656382,10.5,37182,52.8,28.6,60163,142820
317,136,16,15795,4145,215.27841332,0.6770074443,16.8,13561,30.9,52.7,57383,102180
318,569,75,22574,52706,630.77076244,0.475346495529,14.2,53050,41.8,24.0,59265,309833
319,108,0,5651,14107,92.94647109999998,0.333333333333,10.2,9435,44.0,25.5,60309,48203
320,1545,580,147103,58690,1665.5479101,0.564415794817,11.7,221970,40.8,40.7,59881,1216045
321,946,170,89045,70494,1310.6276681,0.519818994387,12.0,92166,40.9,32.1,58890,541013
322,20,6,1740,1090,30.561168181,0.188700999231,15.3,3698,34.2,20.9,47747,24530
323,229,38,7007,12148,162.11111658,0.296722211136,12.3,17458,41.0,15.8,51030,91987
324,39,32,5946,2553,46.124019178999994,0.536746346318,12.7,16877,35.6,42.5,56207,119600
325,5499,92,109028,56410,1637.0943852,0.66312653893,10.9,53598,38.7,42.0,79979,367430
326,382,47,16590,10142,269.88239734,0.45342982603,17.3,35621,39.8,28.3,50928,190488
327,477,0,11057,32749,39.553538726,0.452250111392,12.6,23111,39.9,30.0,57036,146748
328,270,12,13190,38433,339.26237221,0.389865180484,7.5,17384,38.1,31.5,86695,136215
329,862,106,45476,88796,832.9516176,0.462056729497,7.6,47282,38.8,39.9,80734,352802
330,46,0,8483,10714,56.789630978999995,0.630353549871,9.6,12184,47.7,36.3,57438,55062
331,38,14,8841,5943,85.015103457,0.6489146367,10.8,10802,43.7,41.5,61808,58409
332,102,26,33699,23221,395.46405314,0.431402226051,10.4,26174,38.2,27.3,57785,171907
333,22,0,1692,2263,11.981493479000001,0.383507455117,12.7,4847,46.6,28.9,56503,22425
334,17,10,1695,5269,82.97139308199999,0.17978246961,21.6,8030,43.8,11.9,39443,39842
335,282,24,10312,6556,333.45829391,0.406444963584,10.9,46932,44.8,40.3,65843,192122
336,492,55,39137,55068,427.40105136,0.288461696312,12.5,42994,39.0,30.1,60627,298750
337,392,4,9663,5793,22.530456613000002,0.509164059008,6.2,4487,39.0,55.3,105374,42145
338,217,42,21255,41767,339.50235229,0.463019406073,13.2,21285,31.6,37.4,68180,230191
339,710,16,26084,72218,274.53392410000004,0.358075081466,10.1,39980,35.6,29.7,74225,374264
340,9570,186,83092,106781,1413.9582297,0.541623105592,11.6,142411,40.1,34.9,67720,854757
341,7732,216,138032,65250,1213.2864925,0.585615915074,11.2,147260,40.4,37.8,73037,891720
342,51,44,2167,4629,46.324405694,0.279902772584,14.4,26902,39.1,27.4,51132,154210
343,280,19,10634,32767,336.80589489,0.270276441328,10.2,18483,38.5,29.8,70974,148509
344,21,0,835,2088,8.4028631682,0.276488818159,20.2,5012,33.3,15.3,50157,38837
345,231,51,7737,23845,140.41440206,0.195653098098,9.8,40665,42.8,31.3,57588,223234
346,797,72,61905,34308,449.0721707,0.7056610179080001,9.7,42068,36.2,60.8,83591,326196
347,232,46,11228,13746,85.775180087,0.50572747341,12.7,52758,39.1,34.6,70626,283111
348,5249,96,54847,100502,1021.8915565,0.51863306078,10.8,91150,41.0,28.0,66005,565217
349,1111,34,11081,14257,540.28526702,0.539938341863,8.0,62229,52.9,42.8,69001,212990
350,595,10,17348,47123,376.30966539,0.28645483570700003,6.0,26728,42.4,35.6,95956,168447
351,808,0,7894,10278,199.87405514,0.610318225651,18.2,5744,36.6,16.3,50830,42837
352,716,21,13006,15747,91.36811049200001,0.202262030545,16.6,14344,37.5,16.6,52651,97614
353,6,0,1631,2490,14.800834367,0.279915377496,10.5,2980,44.3,14.4,59787,14548
354,404,0,12516,34709,273.96005418,0.362464744066,10.0,25283,42.4,19.1,62522,150500
355,31,4,3300,7210,110.73296762,0.309908000578,12.2,6609,39.5,17.2,55602,46233
356,15,0,3807,11097,72.875882999,0.261385321574,7.1,6561,40.0,31.6,72247,38459
357,788,42,29689,43000,394.83773394,0.504861536397,14.8,38873,38.3,27.3,58222,259686
358,292,99,19761,5359,224.20718355,0.42220540675,13.1,32977,40.0,34.2,62242,194672
359,5244,257,288465,188866,2815.8528427,0.538831130776,6.6,134729,39.1,48.8,93540,922921
360,11,0,362,2173,27.036844278,0.434353604511,7.6,1126,36.6,41.5,68749,12142
361,21,9,393,303,116.62341805,0.624871843554,8.5,13438,42.4,29.5,73981,72293
362,324,0,18137,25505,151.18027749,0.253683407604,14.4,16866,35.1,25.6,56754,127039
363,507,0,1481,454,8.7275555573,0.598340016786,7.0,3804,43.2,38.2,76113,23021
364,7,0,729,3070,31.120672585999998,0.186468347542,11.7,2042,42.6,15.8,60572,10766
365,8,4,2772,3918,68.294236446,0.31748379024,16.5,3675,42.1,18.9,48614,19788
366,30,5,2871,4844,44.67516335,0.265434415463,9.3,4100,39.1,19.5,58033,25544
367,741,0,15109,25142,158.84728471,0.416354307893,5.2,9664,35.3,49.4,87267,93453
368,12,7,3613,5751,76.87310110199999,0.196982397318,8.5,4947,39.8,18.1,60010,28296
369,340,34,9913,14528,183.67620597,0.439947548562,15.7,18574,40.4,17.9,52095,109888
370,9,10,6198,2793,179.80064953,0.485001216587,21.2,8200,31.2,41.6,48489,56177
371,218,14,12163,8314,222.55826689,0.519431809113,21.1,13809,40.6,19.6,44015,81801
372,207,12,21577,47423,426.48703678,0.35342435094,6.5,29672,41.9,33.3,76475,179746
373,55,11,8041,15075,149.60215985,0.413046369359,12.2,16913,38.1,26.5,61776,107100
374,44,11,6689,4746,119.40993544,0.316587985153,22.8,9633,27.1,36.9,47748,81784
375,49,6,3346,2318,47.344747471999995,0.222328073831,20.4,8383,38.6,19.1,45700,43538
376,458,77,21796,65436,527.13525714,0.354810383623,11.9,34733,33.9,32.5,62343,284014
377,1883,251,52725,33977,1261.1260995,0.5601041297129999,18.7,66474,37.9,26.3,47865,428348
378,1115,10,12857,35503,426.87222133,0.392952518897,6.0,16053,44.1,39.9,100887,98320
379,1624,62,53999,69277,475.76907022,0.472832847471,7.4,60825,40.5,37.3,78714,417025
380,717,218,50510,32261,266.53483115,0.709251005069,19.4,31686,34.4,29.1,44776,231840
381,69,8,7552,9105,122.10117072,0.34183966051200004,15.8,8965,41.4,17.5,43799,49221
382,207,0,4511,8529,72.915339799,0.337590757327,13.0,9996,45.8,22.1,54514,47188
383,4671,262,56203,27167,881.05768715,0.501150690936,13.7,158532,40.4,33.7,56375,918702
384,1435,122,19909,39538,317.47180642,0.140497993621,9.4,43689,24.6,40.1,75296,636235
385,282,31,42946,82361,682.70748369,0.469648495201,4.2,34983,39.3,43.2,95840,262440
386,2,0,810,1226,4.7342721583,0.217498243148,12.5,2628,48.4,23.6,53326,10939
387,32,6,5016,6959,33.58896436,0.28949789958,12.5,15686,43.1,16.8,57019,80707
388,278,100,11459,9928,312.51662259,0.29502100351,14.3,71237,45.2,23.6,49082,354081
389,996,137,65400,33865,666.82074767,0.346633770064,11.1,74825,38.1,34.2,61162,523542
390,201,40,15127,26890,283.75304725,0.262030487197,14.6,34228,40.7,21.4,51740,202558
391,2477,71,24644,23633,356.66195853,0.387656237051,14.3,61573,43.0,23.2,53469,317417
392,3378,143,64024,50419,1069.5744582,0.503734537447,12.0,58706,39.2,29.4,62139,369318
393,1016,81,67002,199845,1008.6743153,0.375059242312,7.3,76665,35.2,44.5,88384,887207
394,18,0,1985,3654,43.962272694,0.296273097401,9.2,3187,40.2,20.5,58335,18612
395,109,40,4184,10413,257.18197519,0.286028395527,15.2,51358,56.2,17.6,41556,149657
396,26,0,1870,5346,49.911990836,0.167167959474,15.4,3827,37.6,13.4,52804,29210
397,112,5,4731,6588,20.377448183,0.4255925250680001,8.4,7034,36.3,30.0,74421,60061
398,1643,50,17900,4639,267.63323588,0.68456890199,29.5,13321,35.1,21.4,38806,87956
399,983,34,56469,71553,2062.8050676,0.8506432381550001,17.6,24343,32.4,19.5,46059,292256
400,192,104,29428,11484,1076.3988884000003,0.667420456344,27.0,12807,27.7,42.7,42112,128331
401,78,16,6560,31207,169.21150169,0.254892151392,9.7,20250,39.2,26.1,63677,122437
402,126,41,6279,5279,146.66939609,0.3045095074,20.4,22442,44.9,20.2,43610,99386
403,390,32,30792,50684,277.19182547,0.231100314491,8.0,30125,38.9,42.1,75663,217702
404,447,28,11087,22506,270.83432209,0.363928001665,19.0,17739,31.4,34.1,48937,164542
405,1382,82,27133,13296,163.24346466,0.6096551052220001,12.6,64775,33.7,33.8,75646,446499
406,3198,410,174677,246417,108.63552451,0.521920294998,14.9,233343,33.1,20.3,63310,2180085
407,1287,16,92815,95857,1297.8389407,0.640760650542,5.2,40889,38.7,61.4,116719,325690
409,15,4,2490,5626,75.973982205,0.477836879433,11.1,9005,50.7,32.7,56211,34634
410,516,8,5298,9549,125.14573935,0.313595242614,20.1,4869,33.7,12.3,43983,47244
411,483,22,37371,50570,517.87771245,0.318255905918,6.8,40123,35.0,33.5,70420,291830
412,6774,47,55732,110866,791.40182088,0.506601859423,6.2,87718,42.6,36.7,89678,521202
413,4974,119,36149,42218,755.86978552,0.55095894516,16.7,75229,38.9,27.2,52682,466372
414,1337,87,27099,21596,550.65493316,0.465331292523,16.1,47426,39.6,22.6,53795,282572
415,112,9,4591,8219,80.653498449,0.436533121777,10.5,11233,43.2,18.5,57197,55175
416,155,4,3446,10101,79.254531794,0.228109798471,8.2,6110,40.2,22.5,66597,37562
417,117,20,985,1173,144.13488696,0.64454583959,8.6,27860,41.1,26.6,78503,167417
418,263,10,10265,25405,408.12156823,0.500970607715,14.8,13118,36.2,19.6,56598,111744
419,20,8,4948,6942,143.62305774,0.290619403446,16.0,6176,42.2,20.1,50162,36263
420,2634,112,64988,22991,856.60533826,0.5239077138600001,9.9,58939,35.3,36.1,68479,490161
421,978,10,52159,76342,857.14024676,0.37241424201,4.2,36042,36.9,57.8,101740,338011
422,115,0,1118,2562,21.417938912,0.352347520842,11.7,3020,44.8,18.5,53359,13687
423,938,148,99486,44478,1122.1784672,0.789030376703,13.5,37056,35.2,47.5,59329,321488
424,212,12,16145,26377,233.94676271,0.352203709783,5.7,17977,44.6,38.1,84093,93649
425,116,8,11362,38226,165.41304517,0.211149321267,7.3,17179,35.9,26.8,70942,148306
426,51,12,10147,8723,137.81919361,0.623801478816,15.8,13573,32.9,53.6,63600,93053
427,1440,152,44431,15257,591.64396863,0.536121732426,13.7,75035,39.0,35.5,59786,460528
428,39,8,4759,5466,52.486314756999995,0.44685682827,9.0,12516,51.7,33.6,59413,48910
429,73,9,8177,29184,151.84868186,0.292142364192,8.1,16489,39.8,26.1,71374,105780
430,215,9,2502,5542,46.075711377,0.34756986249300004,16.4,6661,41.2,17.2,44681,35252
431,78,6,7573,8302,100.49706734,0.189530170691,17.5,8941,44.0,23.2,49843,47632
432,133,27,20517,20111,170.44802449,0.424492279288,8.5,20570,43.5,34.5,62930,109777
433,44,6,2897,5977,44.77637219,0.261410788382,17.0,8444,38.8,20.2,46262,46091
434,4181,28,107106,89990,1089.6673742,0.543530265998,4.9,48929,41.6,54.5,119731,328934
435,777,12,26970,34903,290.70129177,0.407993539429,4.4,21457,46.2,52.0,112335,124371
436,62,0,16047,23788,652.71795258,0.381334037931,5.5,10313,39.5,45.4,86317,68280
437,442,4,19394,44780,567.90220642,0.426610558531,5.4,14086,35.3,39.8,108421,152882
438,8,2,3112,8363,42.053568485,0.558674985146,10.2,5677,46.1,29.1,62300,28892
439,196,0,1560,5980,28.96395212900001,0.252722772277,5.3,3199,33.4,40.6,85380,34091
440,5,27,11273,7383,92.05239283799999,0.377386508273,10.1,14436,43.8,21.6,55879,72999
441,128,64,37279,32331,294.6853283000001,0.407460898218,7.2,25661,37.9,28.9,65993,187885
442,86,4,2832,11892,10.409040896,0.212377677863,6.8,5833,31.3,23.0,73584,72259
443,108,0,3790,5149,32.561333629,0.616423746889,23.7,4472,46.4,17.0,39522,22347
444,66,6,3182,4165,33.528159615999996,0.284998726547,18.4,5900,37.8,16.7,48830,36643
445,122,82,13166,6732,105.36134777,0.256193791703,19.1,14992,38.1,19.9,47339,93245
446,66,16,10326,10415,165.82597205,0.173935876175,13.9,17934,42.7,17.1,47202,98250
447,682,120,29007,13067,484.51894692,0.376719060214,14.7,50472,37.2,26.4,50644,318316
448,249,158,21071,51090,386.1320543,0.368438710285,11.5,88151,46.8,22.7,52447,367118
449,397,24,30681,48059,1087.7329880999996,0.240736173624,5.0,25021,38.3,51.7,105921,244252
450,952,0,1061,1742,23.193334411,0.32826428946,27.5,2002,38.6,8.9,44951,13024
451,18,0,1641,991,14.790360066,0.526975863701,24.3,2156,39.1,12.4,36132,11361
452,16,0,391,2314,13.309272715,0.2191573204,15.5,1650,42.7,16.2,47600,7956
453,72,0,1886,2668,45.00446495,0.175551470588,14.6,6697,49.4,14.9,44902,24919
455,41,10,6945,10724,104.15446736,0.487070779963,10.3,25177,50.1,36.6,66681,99755
456,2140,85,28354,26894,520.20744436,0.230319535739,13.2,27758,36.3,24.0,61631,204441
457,65,16,8989,4977,138.44689006,0.419892157386,9.2,10365,50.2,38.6,64245,37181
458,1371,18,33257,53410,392.93959344,0.451375237035,6.2,34178,39.2,40.6,95196,259547
459,76,29,13090,8604,90.47132325,0.433846523936,15.1,8703,30.7,33.6,58132,67653
460,117,0,8907,12786,100.14532941,0.283260509266,10.2,5365,35.6,22.6,61341,40889
461,4277,92,88973,167945,826.37524942,0.502491323322,6.4,83650,37.6,34.0,86108,690743
462,156,107,37537,14675,289.59864737,0.483263409282,16.6,29437,37.2,30.4,56478,179179
463,195,20,14571,5267,168.89065797,0.3720776954990001,20.2,9893,36.3,18.5,45234,69922
464,240,8,7295,47959,540.02982095,0.278695376233,7.8,15766,35.8,24.1,73309,168667
465,749,0,16155,29591,436.47087276,0.301318990908,10.8,13440,35.4,26.8,77758,126604
466,398,17,15691,5780,205.8677649,0.303837722684,10.1,12792,37.7,32.3,63067,83779
467,255,16,15468,21045,530.67969719,0.374452652787,9.5,11706,39.9,29.5,64992,78522
468,232,8,5051,9705,67.178650753,0.409002262267,22.8,10866,40.3,12.8,42807,63531
469,111,6,4460,8856,85.458901208,0.1758,9.5,9780,41.8,14.7,53853,51113
470,1106,111,25120,9962,103.07635096,0.397058636923,10.4,19598,32.2,39.4,63885,181923
471,20,7,2400,4507,64.898306838,0.261212485796,15.4,6761,41.4,12.5,46420,36600
472,112,72,9593,6949,58.569438582,0.231791611554,7.4,14205,36.9,35.1,72277,95626
473,181,36,21131,23922,316.57176203,0.302761157977,9.5,26249,40.4,27.5,60044,181806
474,78,5,5531,8284,67.244018547,0.220208845209,9.9,6754,41.9,16.5,57709,39859
475,1217,10,5531,9533,77.914576302,0.414312120412,16.2,13552,42.9,23.2,51985,75432
476,64,67,7544,6031,83.859255658,0.555011266237,18.1,67440,39.4,29.6,53161,382067
477,219,27,26862,46779,1003.8327763,0.399468037947,7.5,43492,43.7,27.9,65883,230149
478,29,0,1088,3594,28.81316326,0.211314213678,14.7,3060,41.9,16.1,46949,16376
479,1199,67,29182,28166,555.73386662,0.498001364922,16.5,46245,43.5,24.1,48010,228683
480,432,274,144093,85242,1162.931543,0.5567616463139999,13.0,98843,36.7,30.9,55864,703011
481,331,8,27509,53064,786.03485862,0.356179529705,5.7,19582,34.4,40.1,79358,187196
482,8,0,454,1044,7.5168493371,0.176065008619,13.4,2043,46.9,21.7,47906,8332
483,1811,14,40948,75338,905.76706199,0.479485215481,7.6,43423,40.3,31.9,81315,291636
484,55,25,18630,5019,196.00416998,0.292718928639,8.9,11811,38.5,32.9,62817,76745
485,100,110,14188,8973,263.23792216,0.492990205493,16.8,20163,30.8,46.0,55136,180463
486,518,20,14237,34187,377.09710119,0.382420669062,11.2,34142,45.1,23.7,54823,163929
487,438,12,23281,43766,243.25640923,0.45519843615,11.1,25539,39.9,30.1,71084,158714
488,91,21,2883,3332,77.556663383,0.473817746141,13.2,12853,39.3,22.9,55517,80485
489,22,6,892,937,14.858065134,0.699973460722,21.4,7976,48.2,28.0,38405,32723
490,1077,20,15098,30372,295.24915188,0.35074934973800004,6.7,18236,44.0,31.8,77571,105267
491,564,0,12415,17143,76.693229865,0.380829770696,13.4,7860,30.0,17.3,60483,95222
493,1226,53,81929,75006,1415.7121477,0.577991677266,9.0,47493,38.5,42.9,68581,330818
494,87,0,9551,7375,84.641503328,0.350610193826,6.7,4686,48.3,39.2,89331,23753
496,1,4,1284,1091,4.2072108313,0.173226732267,10.2,6236,44.4,32.1,58873,29194
497,181,15,4906,2164,37.045810193,0.289698335211,9.1,14718,36.9,28.7,63839,99500
498,820,27,16754,35639,623.74150741,0.471744147709,12.0,22280,38.2,25.7,65013,169561
499,284,48,15030,17891,198.69615004,0.28784779500700003,17.9,21359,38.8,20.8,51771,143617
500,30,6,3967,9263,69.582170877,0.427557892462,13.7,13868,45.6,18.0,58239,66768
501,98,5,6909,14615,273.03969604,0.393968425876,9.7,8477,40.7,30.8,75027,57146
502,290,24,25830,45082,412.7959259,0.363500110205,9.8,35425,38.5,32.0,64904,280979
503,1222,211,75200,37877,548.98298233,0.639911452184,16.7,48691,33.2,37.7,52611,415759
504,9,0,1252,4456,38.181620933000005,0.472527472527,18.4,3182,46.0,19.2,45385,14553
505,616,267,9143,7920,346.77211360000007,0.285090760759,17.6,36090,30.7,29.1,50377,310569
506,247,18,12728,35338,197.53540232,0.256834327033,8.8,20837,36.1,23.1,76792,184826
507,318,48,11912,7969,391.05281168,0.34891574292800004,23.2,18907,26.2,40.8,50113,229211
508,359,159,9746,18133,593.05632145,0.380244769149,11.0,133083,47.2,29.3,57612,601942
509,3658,38,13495,21284,250.20481554,0.371680495965,12.3,57228,49.0,26.5,59821,234225
510,490,264,56855,15991,624.41570879,0.6498425659089999,21.9,26601,33.9,21.3,40168,202518
511,722,145,25928,49657,403.20522157,0.412862719675,15.7,133538,40.3,20.0,51354,724777
512,1238,12,3636,2805,11.148081274,0.43384450281,28.5,18351,36.4,15.8,40650,110924
514,90,6,6478,23213,141.72690747,0.146295173577,12.0,13891,40.3,16.5,57284,89512
515,275,100,43165,9554,465.21086205,0.391508280399,11.9,51308,38.5,41.7,63755,372909
516,215,57,24161,12477,362.73502365,0.333123912623,20.0,28457,36.0,22.3,45355,208080
517,1483,144,21087,18316,110.6947351,0.397202893558,20.5,92005,31.5,16.1,51586,900202
518,321,27,18021,19931,132.2662889,0.669587074351,13.3,55515,34.1,24.5,69665,434061
519,180,34,19252,8279,360.24224386,0.2610170608,14.2,13991,36.0,15.7,47074,104628
520,76,24,878,1381,50.022473825,0.636059508209,15.6,38213,42.3,29.5,56383,201513
521,288,14,12475,41851,209.51068713,0.489882592443,9.0,39118,44.9,31.4,65984,207641
522,17,6,3776,9317,27.913480483,0.39145815913,16.7,11733,46.6,19.0,44243,57975
523,120,16,14662,11493,140.98712851,0.443885513417,11.2,22931,44.3,27.1,52154,122302
524,363,13,2639,4859,68.987873431,0.305552572226,24.6,7971,39.5,11.7,36850,46194
525,33,0,7920,9420,76.400468118,0.440214357486,8.7,5090,36.3,32.6,66209,34274
526,117,0,1441,1799,27.631827385999998,0.261056452383,13.7,4481,45.3,20.1,50821,19683
527,99,4,3056,1755,47.898433306,0.283821534041,11.4,4925,44.7,24.2,51292,24668
528,414,51,12521,16641,225.83595663,0.370793623413,13.7,26583,41.2,21.4,52047,158510
529,110,7,1799,7478,59.19997401,0.17898089172000006,8.6,3898,42.0,19.8,62251,22758
530,2840,188,52847,63846,973.34320163,0.5837590575639999,15.7,76230,38.7,22.1,55280,485493
531,19,4,4278,3253,85.041109855,0.07656020909030001,23.9,2484,23.4,36.4,41827,39907
532,14,0,792,1422,38.392804494,0.263955544329,14.5,2023,48.9,15.9,48395,8210
533,3009,124,80483,24975,966.32950896,0.523149562985,16.7,58998,33.7,34.7,52945,440059
534,4,0,886,1623,12.563443789,0.299813780261,9.7,1566,45.4,15.4,54282,7152
535,1571,24,14234,4792,231.94683615,0.506255832714,16.3,20627,34.9,28.6,52320,131228
536,60,10,9446,16065,268.25026837,0.6238518794969999,17.0,13497,29.5,50.4,57120,122259
537,1299,10,2097,1181,30.610846984000002,0.27367003367,11.6,3614,31.9,17.6,56052,33619
538,120,57,27681,10636,1219.6196066,0.4618391164,15.3,37427,38.7,39.3,53419,234473
539,40,0,4091,8936,16.285476694,0.197915996655,8.1,4727,37.7,26.3,68043,31364
